[00:00:00.000] DET
[01:29:38.960] [音楽]
[01:29:43.880] で
[01:29:46.960] 見せパイを
[01:29:51.480] 見せどうしよっかな1回エロエロ回収しに
[01:29:55.159] 行く
[01:29:58.000] うどうしようか
[01:30:05.480] にゃあいや忍者の見
[01:30:09.260] [音楽]
[01:30:10.800] てみんなデーブエロいよこれやめてよして
[01:30:15.239] 構わないでだエいっすねこのポーズが
[01:30:19.880] エロいよ
[01:30:21.080] ねもう
[01:30:22.960] Mじゃねえかよエロテロリストエロ
[01:30:26.280] テロリストことインリンオブジョイトイ
[01:30:29.900] [音楽]
[01:30:44.440] ドレッシング
[01:30:46.520] ルームドレッサーじゃないのドレッサーあ
[01:30:49.119] そういうことよな
[01:30:53.590] [音楽]
[01:31:04.239] えどうなんだろうもうこれ本終わんのかな
[01:31:06.639] これ
[01:31:09.040] でという言葉を覚え
[01:31:11.150] [音楽]
[01:31:13.239] ましインリンオブジョイというねギリギリ
[01:31:16.920] 記憶にあるわ俺が幼稚園の時と
[01:31:20.880] かテレビにがるさんがなんかテレビを回し
[01:31:25.480] てたような気がするチャンネル変えてた
[01:31:28.040] ような気が
[01:31:31.520] する待テレビを回すっていう表現がなんか
[01:31:34.760] 今すごい自分で言ってすごい自臭かっ
[01:31:38.440] たしあやべこいつめっちゃ強いんだ
[01:31:42.199] こいつこいつよめっちゃ強い
[01:31:47.480] のあんでもねえなやっぱレベルが1上がる
[01:31:51.560] だけ
[01:31:52.280] でしもう
[01:31:56.600] からレベルが12上がるだけで全然ちげえ
[01:32:01.840] [音楽]
[01:32:09.960] なえどうしようこれ1回帰ろうかな
[01:32:20.590] [音楽]
[01:32:45.840] んあそういう感じちょっと待ってじゃあ
[01:32:48.840] まずあっち埋めてくるあそこに人ます気に
[01:32:51.639] なるから
[01:32:56.380] [音楽]
[01:33:05.480] やめ
[01:33:10.030] [音楽]
[01:33:14.719] てここ気になるなえ何もないのかよなんだ
[01:33:19.080] よそれ
[01:33:22.560] [音楽]
[01:33:37.119] やだ助け
[01:33:39.520] てこいつだけコスプレのレベルが全然
[01:33:42.280] ちげえなミノタウルスちゃんと下半身まで
[01:33:45.480] 作っ
[01:33:46.610] [音楽]
[01:33:52.159] てる様の来
[01:33:54.719] た広いと視界が悪くなから気をつけてった
[01:33:57.440] 方がいいぜこの辺りには強く邪悪な空気を
[01:33:59.760] 感じますもしかしたら奥にメサーニャが
[01:34:02.960] これさレベルが足りないとかそういうこと
[01:34:04.800] ないよ
[01:34:06.159] ねこのゲームでそんな強いボス敵とか出て
[01:34:09.320] こられても困る
[01:34:12.040] ぜラストバトルかどう
[01:34:15.400] なんえ1回帰ってセーブしたいのもある
[01:34:18.719] 正直これでなんか負けてさもう1回
[01:34:21.080] やり直したらだいぶだいからさ標点結構
[01:34:24.280] 持ってるじゃん1回帰ってセーブしとき
[01:34:26.800] たいなっていうのは正直あるね
[01:34:31.040] る明らかにラスボスってとこまで来たら1
[01:34:33.920] 回帰ろっかな
[01:34:35.520] [音楽]
[01:34:53.920] は全員解放してないけどラスボスくんかね
[01:34:57.440] うーんどうなんだろうねこの本当に
[01:35:00.520] ラスボスかもわかんないしねもしかしたら
[01:35:02.320] まだあんのかもわかんない
[01:35:04.720] [音楽]
[01:35:15.560] し拠点の取りこしはないと思うんだよ
[01:35:23.260] [音楽]
[01:35:27.679] やだ助け
[01:35:33.640] [音楽]
[01:35:38.679] てこの辺点ありそうだよこん
[01:35:46.060] [音楽]
[01:35:47.600] 中ないあそう
[01:35:52.800] [音楽]
[01:35:57.320] おウミさんロてるありがとうこんばんは
[01:35:59.440] 久しぶりさっきエロゲやってん
[01:36:02.800] ねん最近エロゲやって
[01:36:09.020] [音楽]
[01:36:15.679] ますとうと来たなあ緊張するぜえどう
[01:36:20.600] しよう1回帰る
[01:36:26.080] うどうか
[01:36:34.130] [音楽]
[01:36:40.880] ないやま行ってみる
[01:36:45.520] か行けんだろ多分
[01:36:48.530] [音楽]
[01:37:02.960] えどうする負けてもう1回やり直しになっ
[01:37:05.520] たらいやそんなことねえ
[01:37:08.880] べ行けんだろ
[01:37:11.840] 多分あ椅子はあるがメサにャはいない立派
[01:37:15.960] な椅子だなメサにャの椅子はには違いない
[01:37:18.199] と思うがメサどこにいるんだ出てこいお前
[01:37:20.920] の希望通り俺たちはここまで来たぞ
[01:37:24.480] なんだいないのかここまで来ていない
[01:37:26.400] なんて他の場所にいるのかもしれません
[01:37:28.760] メサがこの町いやこの塔の中から出てく
[01:37:31.000] わけがないそうだなもう一度探そうあここ
[01:37:33.639] まで来たら俺町は永遠幸せ
[01:37:36.530] [音楽]
[01:37:38.719] においおいエビルプリーストの呪いを解く
[01:37:45.880] 言葉ようこそ我ここまで来た褒として点の
[01:37:50.040] 一部をプレゼントしよう封
[01:37:53.639] を楽しみにしてくるたる点だけど本当に
[01:37:56.080] メサを封じ込めるのか俺だって長老から
[01:37:58.800] 聞いてるだけなんだ保証なんて何もない
[01:38:02.639] なるなるほど
[01:38:05.760] エビプリ来たねエビプリ
[01:38:08.390] [音楽]
[01:38:14.840] ねやだ助け
[01:38:18.639] て1回帰ろっかなどうしよっかなここ
[01:38:22.000] ちょっと埋めたら帰ろうかな
[01:38:25.930] [音楽]
[01:38:30.360] あいやなんだ
[01:38:33.440] このなんだこのバカでかバカでかルーム
[01:38:36.650] [音楽]
[01:38:40.719] はこいつ強いんですよ
[01:38:47.480] ねそんなことなかった連勝よ
[01:38:56.580] [音楽]
[01:39:13.840] どうすかな1回帰ってエロエロ回収しに
[01:39:16.880] 行こうかなあっちに行って
[01:39:23.550] [音楽]
[01:39:26.800] そろそろおめえらもう眠くなってきたとこ
[01:39:28.850] [音楽]
[01:39:32.440] だろあらあららららなんやねんなこの
[01:39:38.400] さ来ました来ましたね来まし
[01:39:42.560] [音楽]
[01:39:44.750] [笑い]
[01:39:47.560] たびでも
[01:39:50.320] だそうなんだよん
[01:39:53.440] に来られても困るなそう私はここにはい
[01:39:57.040] ないわ熱い体が焼けそう苦しい早く助けて
[01:40:01.520] くそどうすれも助けられるんだ私には
[01:40:04.080] 分かるのあなたたちは私を助ける方法を
[01:40:06.159] 知ってるわあの点ではメサを封じることは
[01:40:08.840] 不可能私は彼女とずっと一緒にいるのだ
[01:40:11.599] から分かるわそうあなた方のあなたたちの
[01:40:14.440] 中にあの魔法を消したることできる方が
[01:40:16.320] いるはずさあ本当の力をそして私を早く
[01:40:20.080] これをあなた方
[01:40:21.480] にとでは助ことができないきっと力を
[01:40:25.320] 振り絞ってケトさんは現れているのよだだ
[01:40:27.920] ケトを助ける方法してる人って俺じゃない
[01:40:30.360] と思う俺だって私にも分かりませんじゃあ
[01:40:33.119] 俺たちの中にメサを消し去ることができる
[01:40:34.920] という人は俺じゃないだろ私じゃないと
[01:40:37.520] 思いますケト教えてくれ一体誰がその方法
[01:40:41.119] をだめかケト君を救いたいんだたける
[01:40:45.719] 気持ち悪くがケトはもういない君このこと
[01:40:48.199] を長老に行った方がいいんじゃないだから
[01:40:50.199] うん長老に行った方がいいだろうな
[01:40:54.960] 長老に言いに行きますか
[01:40:57.000] じゃあ長老に言いに行ってエロを回収し
[01:41:00.280] ましょうぱ帰るのかやっぱここもう帰る
[01:41:03.080] しかないよねたさんどこに行くのですか
[01:41:05.960] どうしようまとりあえず1回長老の家行き
[01:41:09.599] ます
[01:41:14.040] かなんで思いたちかうまくいっておるか
[01:41:19.880] なんじゃとが
[01:41:23.360] 魔女一族の女王かもしれんじゃとまたどう
[01:41:28.360] して魔女一族の女王があいつはこの町に
[01:41:33.599] 復讐に来たと言っておっただとする
[01:41:38.280] となぜ女王が自ら復讐に来るんじゃどうで
[01:41:42.800] もえないそんな話考えると頭が痛くなって
[01:41:46.719] くるわいつの話してんの
[01:41:49.159] これそろそろ出ましょうかなんやねんそれ
[01:41:54.239] なんか会話イベントがたまっちゃってる気
[01:41:57.000] がするここもう1回
[01:42:04.800] 入るだんだん町の娘たちが増えてきよった
[01:42:10.719] 町のみんも感謝しておるところでたるど
[01:42:16.760] じゃなあっちの方はなんだあっちの方って
[01:42:19.880] なんだあっちの
[01:42:21.840] 方でももいいわわしはちゃんと約束を守っ
[01:42:27.920] ているじろありがとうございますただもう
[01:42:30.599] ちょっと強く言ってほしいなそのお礼に行
[01:42:34.280] くっていうのはわかんない子もいるからさ
[01:42:36.119] どういうお礼なのかっていうのをもう
[01:42:37.760] ちょっと詳しく何のこと
[01:42:40.040] だまあメサを封じるのに差しがないよう
[01:42:48.360] にたさん何のことですのもた
[01:42:54.920] いや毎晩剣術の練習をしているから
[01:42:59.960] 毎晩そうかどりでベッドの音がギシギシて
[01:43:04.320] 聞こえてくると思ったよこれパソコン版だ
[01:43:06.719] とな多分そういうことなんだろうなやあ
[01:43:10.119] さすが剣士こんな状況でも日々の鍛錬を
[01:43:13.040] 忘れないなんて見直したぜああいやそんな
[01:43:18.080] 大したこと
[01:43:20.679] じゃなるほどね
[01:43:24.320] たるさんそうだ
[01:43:33.000] なまたケイトとあったのかやっと来たよ
[01:43:36.599] ここまでケイトが私を探すためにはある
[01:43:40.639] ものが必要だとそのあるものを俺たちは
[01:43:44.880] 知っているとも言っ
[01:43:47.360] たそして点ではメサは封じられないと
[01:43:53.520] とケトにそんなこと言われたのかお真っ裸
[01:43:57.520] で言われて拠点では抱てって言われたメサ
[01:44:00.960] にャを封じることは無理まあ女の子たちの
[01:44:05.920] 呪いを解くことはできるから全部集める
[01:44:08.440] つもりだだケトはお前たちに何を知ら
[01:44:12.760] せようとしているの
[01:44:14.440] じゃ
[01:44:16.679] ケトかわいそう
[01:44:19.320] に苦しい思いをしているのじゃろうて心配
[01:44:24.639] するなよきっと助けてみせる
[01:44:28.719] から心強い言葉じゃ期待しておるぞ
[01:44:34.480] いやいやその何が必要か教えてくれやたる
[01:44:38.320] さんそもう1回行って
[01:44:45.520] みるそうじあ何か手がかりはめたかいの
[01:44:51.599] とにかく今はこの街の女の子たちを全員
[01:44:56.560] 助けてくれるかとにかくじゃあ女の子を
[01:44:59.679] 助けに行くかの言ったことが本当だったと
[01:45:03.320] するとこれは偉いことじゃエを封じる手段
[01:45:08.639] を考えなければならしばらくオオオじゃあ
[01:45:14.520] しばらくの間じゃあ女の子を助けるのよう
[01:45:16.719] に念しますかちょっとさ6回あの1回
[01:45:21.560] ちょっとま宿墓ちゃった宿屋行って回復し
[01:45:25.840] たらあ久しぶりねうんこの墓場の風景が気
[01:45:29.599] に入っているのうん変かしらクララも
[01:45:32.159] 可愛いんだよなうん変だそうよね私って
[01:45:37.560] 個性的なのよね可愛いよねでも普通エディ
[01:45:41.159] に向かってストレートに変とかって言わ
[01:45:43.040] ないものよ失礼しちゃうわ可愛いから私
