[00:00:00.000] DET
[02:08:48.920] たい腹壊すんかや行ったらちゃわあじゃ腹
[02:08:53.119] にこう宿すワ言葉めっちゃわかるやってみ
[02:08:55.800] たいまでに観測が流すきるんじゃ100
[02:08:58.719] 行きたい確かにやってみたいきついぜ
[02:09:01.400] 100って茶碗ムシ食べるよああ茶碗ムシ
[02:09:05.079] 好き茶碗ムシうまいよねお寿司屋さんの
[02:09:15.360] ねおいしいわなんかうまいもん食いたく
[02:09:18.679] なってきたわなんか美味しいもん食べたい
[02:09:21.920] たててか焼き鳥食いてえよ絶対食茶碗ムシ
[02:09:26.840] うんでも中に入ってる銀杏好きじゃない
[02:09:29.360] から銀
[02:09:36.679] のこす私も絶対茶碗虫食べるうわ銀なは
[02:09:41.840] いらんやろで何だったっけ
[02:09:46.960] えとちゃまくお姉ちゃんが銀も食べて
[02:09:50.159] あげる銀もも銀もも食べてくれん
[02:09:54.800] の銀ももいいお姉ちゃんだあれこれ使え
[02:09:58.960] ない
[02:10:00.119] じゃん
[02:10:03.639] はいや全然暗いままやんけ何これ
[02:10:09.000] え何これ
[02:10:11.760] 銀ももおいしいよねねえこれさ3D
[02:10:16.119] ダンジョンがさエン
[02:10:22.239] 俺炎上1ダンシングと同じ動きじゃねえか
[02:10:24.800] 見てくれえゲツフーマだったのあの人動き
[02:10:29.000] 一緒じゃんスタンプ
[02:10:30.559] 笑笑笑
[02:10:32.199] ええジョイコさんってさゲフーマだっ
[02:10:38.719] たゲフーマや動き
[02:10:43.159] がんゲフーマなんだエンジョイ1ダンスや
[02:10:46.800] んこれでもこれわかんねって気づいてない
[02:10:50.239] 全然フマが
[02:10:52.559] 名8mり月が美事でフマが名前の月フマ
[02:10:57.400] です初心者なんだからルーン
[02:11:01.040] だねえこれ何これ
[02:11:11.599] はいやいや何これ
[02:11:17.960] 水エンジョイ1mい
[02:11:21.960] 何これ
[02:11:24.719] どこどこ
[02:11:27.559] こっち
[02:11:29.079] あはいはいはいはいこっち
[02:11:42.040] ねアーティストバッチかいあげねえ
[02:11:46.440] よなんか貢献しろじゃん俺に
[02:11:52.840] え何これ
[02:12:03.800] ああローソローソつけても全然真っ暗や
[02:12:15.000] ん
[02:12:16.719] ああれこれは
[02:12:21.679] あああああえ何ローソどうやって使うのか
[02:12:27.199] えローソこれ使い方があん
[02:12:31.719] の全然真っ暗じゃん
[02:12:40.159] ねえいやいやいやもうわからん何
[02:12:45.520] どはいはいはいはい
[02:12:50.119] はい
[02:12:57.800] はいやんこマジでっちゃ明るくなっ
[02:13:01.440] た
[02:13:03.639] ダングダング
[02:13:06.119] ダング今のは何なっちゃっ
[02:13:08.880] た今の
[02:13:12.040] 何はいはいはいはいはいはいはいはいはい
[02:13:16.159] はいはいが
[02:13:22.239] あまりにも滅がすごい
[02:13:25.760] から
[02:13:28.719] おいいなこの中心に戻る時中心に戻る動き
[02:13:34.280] 斜めかっこいいめっちゃかっこいいねほら
[02:13:38.199] ダンシング月が苗字でが名前の
[02:13:51.880] え
[02:13:56.760] えまた曲また曲い何この曲笑笑笑い何これ
[02:14:04.679] 何これ金え金金カカ金金あ
[02:14:14.480] え
[02:14:16.639] え金はえ
[02:14:21.639] 金金
[02:14:23.280] 金金金金金
[02:14:26.000] 金金金金金金
[02:14:29.639] かえこれ
[02:14:32.320] もえこれ無に稼げる無限に稼げるやん無限
[02:14:38.159] に稼げるや
[02:14:41.679] んあままだえ
[02:14:46.480] え最高すぎええ何このでもさお金の
[02:14:52.119] アイコンお金のアイテムを金って表示すん
[02:14:54.840] の何なんかコバとかにしろよなんで金なん
[02:14:57.880] で金を投げてるのこいつ
[02:15:00.480] はおかなんかお取れない取れないにして
[02:15:05.119] ほしいななんでなんで金を分かりやすい
[02:15:07.840] やろ
[02:15:09.920] わかりし
[02:15:12.320] 金あいいなあなかなかいいねスタンプにし
[02:15:16.800] たいね死と
[02:15:19.960] 金死と金いいな笑死と金邪魔笑笑終わった
[02:15:26.800] えめ待てこれさ永遠に稼げばええやんここ
[02:15:29.679] で永遠に稼げるやんここ
[02:15:32.520] でまだ曲がいいあいなくなっちゃっ
[02:15:36.239] たあれこれいなくなっ
[02:15:38.639] ちゃうなんだクリアしなければこれあら
[02:15:42.480] あれだ俺裏裏技だったんだよ絶対裏技だよ
[02:15:45.520] クリアしなければ永遠にいたの
[02:15:48.800] にさよならしチあクリアしなかっ
[02:15:52.679] ルルルルルルルはやらなんだか強そなルル
[02:15:56.719] 強そなルルル強そなルルルル強すなるな
[02:15:59.960] ルルルン強すなすな
[02:16:08.719] ルルルンちょっと体力が心もないっすね
[02:16:11.760] ちょっとねあなん
[02:16:14.719] だ
[02:16:17.679] 赤玉何今の何何今の
[02:16:22.679] んなんだ何拾ったあなんか赤玉ってこれ何
[02:16:27.400] だっけちょっと待ってねなんだっけこれ
[02:16:30.880] えっとえ呪文の赤玉3D画面で敵を全滅さ
[02:16:35.319] せるはあ
[02:16:38.319] はーんせなんやちょっと待ってこれさ回復
[02:16:41.519] 使うわ死にたくねえここで死にたくない
[02:16:51.479] なんか3Dダンジョンだけど1本道で
[02:16:53.439] 助かる
[02:16:55.399] わはあ月までてこんなゲームなんだな
[02:16:59.000] アクションゲームだけかと思ったらこんな
[02:17:01.200] なんか3Dダンジョンゲームなん
[02:17:10.200] だおなな何も言わんがお主が流を倒すの
[02:17:17.240] 待っ
[02:17:18.240] ておもろいねおもろいがおもろいんやが
[02:17:22.679] あれここであっ
[02:17:26.920] てるえ結局ここなんかいえなんか間違っ
[02:17:30.920] てるかねなんか間違ってそう違うなここ
[02:17:34.840] さっきのとこだね
[02:17:38.280] これお前ええねんお前
[02:17:42.319] ど行ってないとこあんのかないやこれ
[02:17:44.639] マッピングはまましなくてええ
[02:17:47.399] やろしなくていい
[02:17:49.840] でしょそんなあれじゃないよね多分
[02:17:53.359] ねめちゃくちゃ赤玉落ちてける行けるよね
[02:17:57.280] こんくらいだったら金が出ないことに
[02:18:00.120] ショックで戻ったよ今え金が出なかったん
[02:18:04.160] だよな出なくなっちゃったんだ
[02:18:08.319] よちゃんとノート作れもうええねんもう
[02:18:12.760] もうちゃもう次あれやのウィザードリーの
[02:18:16.200] 時だけもう手書きマッピングは疲れるから
[02:18:21.559] いやだ強えしなんだ
[02:18:25.080] こいつ
[02:18:36.679] オ
[02:18:38.599] ういやでもこれ確かに道わかんなくなるな
[02:18:48.840] うわあなんこの
[02:18:51.760] なんか大雑把な
[02:18:54.639] 戦闘なんか大雑把な戦闘だな
[02:19:01.479] これすごいずっと点滅してるのが
[02:19:04.719] さ点滅してるから画面に感情なんかねす
[02:19:10.399] 大雑把なんだよなパチパチパチパチ
[02:19:17.760] パチパチなもう
[02:19:25.240] で倒してもうま味ないしねこいつお金
[02:19:28.679] もらえれてればいい見えないんだよこれ
[02:19:31.840] 攻撃がお前が透明になってるから常
[02:19:36.439] に見えへん見え
[02:19:39.639] へん多分これ普通にファミコンだったら
[02:19:42.040] 見えてんだろう
[02:19:43.319] な多分あのHDMIとかに変換とかして
[02:19:47.639] たりするとこうの多分見えなくなっちゃう
[02:19:49.160] んだよこういうものすごい早い
[02:19:52.280] 点滅見えなくなっちゃうんだよ
[02:19:57.720] なあなんかあるそうなんだそうそう
[02:20:02.840] そう多分スプライト表示を節約するのに
[02:20:07.120] 多分めちゃくちゃ高速にあのこのゲツ
[02:20:10.760] フーマと敵を交互にバーって出してんだ
[02:20:14.399] よ一度に表示できないからでかい
[02:20:17.240] キャラクターをしたらいいってものじゃ
[02:20:19.080] ないんだなそのね表示にゲームによって
[02:20:22.280] 放るよね多分表示に多分限界があるん
[02:20:24.640] だろうね化するよねそうそうそうだから
[02:20:27.680] こうバーってどっちもこう交互にやること
[02:20:30.120] によってどっちにもいますみたい
[02:20:35.680] なあれこっちじゃねえんかなねえこれどこ
[02:20:39.319] 行けばいい
[02:20:43.080] の
[02:20:45.319] こっちいや多分あいつのでもあいつの後ろ
[02:20:49.120] 行くんだったら絶対あの後だよね
[02:20:53.399] ああでもこっちもなんか気になるけど
[02:20:56.000] ねただこのこいつこいつがいるってことは
[02:20:59.479] 多分この後だよな
[02:21:03.080] 多分迷
[02:21:06.200] 本これまったね俺も苦手だわまった
[02:21:10.880] ねあれ回復してくれるGGどこだっけ回復
[02:21:14.960] じじの家あそこ回復してくる
[02:21:18.280] かあれ回復のどこだあら頭使うのは全部
[02:21:24.439] 苦手や俺頭使わねえんだけどさ普通に迷路
[02:21:28.600] だからなあおしっこし
[02:21:31.120] たいおしっこがした
[02:21:34.920] よ僕破裂するよ
[02:21:41.120] ララララララあこっちから入
[02:21:43.920] るってことねおしっこシルブプレおしっこ
[02:21:46.600] シルブプレしてこようかなここでしてくれ
[02:21:49.600] ここでしていいの見てくれるおじさんが
[02:21:53.120] おしっこするとこ見てくれる
[02:21:58.000] トイレこれ誰これ誰待見ててあげる気持ち
[02:22:02.120] 悪いなてるやめろ
[02:22:04.640] よ
[02:22:11.680] よしこしてきていい一瞬おしっこ休憩して
[02:22:18.920] いいあここっちっぽいね嫌だなって顔で見
[02:22:23.040] てる
[02:22:27.520] ねああないよねなんもねないよ
[02:22:36.479] ねこれさこいつが別にこいつがどこにいて
[02:22:41.040] も俺の攻撃当たるからこう離れたここで
[02:22:43.600] 斜め切りしてれば絶対当たんねんだで
[02:22:45.319] こっちで来たら俺がこっち
[02:22:47.000] 行ける見つけちゃったわ見つけましたこだ
[02:22:52.000] はい雑魚て言いながらっこしそうそうなん
[02:22:55.479] だよねっ違うんだよあの俺であのね家だと
[02:22:59.120] 家では絶対タシしねえようにしてんのね家
[02:23:01.640] では絶対タシしねえようにしてんの
[02:23:03.280] おしっこあの男のタでめちゃくちゃ跳ねる
[02:23:05.399] からそうするとね座るとねうんこも出て
[02:23:08.120] くるんだよ
[02:23:10.200] ね座るとうんちもしたくなるんだよ
[02:23:13.800] おしっこ行ってくるわつってあのラッキー
[02:23:17.560] じゃんおしっこラッキーってなんだよ
[02:23:20.800] 分からんでもねえよなそんなつもりない
[02:23:23.200] ねんけどやっぱ座るとあ俺もいいっすか
[02:23:25.840] みたいなついでに俺もいいっすかだいつも
[02:23:29.680] おしっこ行ってくるねつっておしっこ行く
[02:23:31.279] じゃんで結局うんちしてんのよ
[02:23:41.600] な
[02:23:43.160] オエジ1
[02:23:46.040] ダンシングダンシングエンジョイ1
[02:23:49.439] ダンシングみんなうんちになったなって
[02:23:51.960] 思ってる
[02:23:53.000] からコメントでよく言われてるもんねあ
[02:23:55.479] あいつうんちな何かお探しかなそれがどこ
[02:23:59.439] にあるか占って死んぜよむむむむむむむ
[02:24:03.800] むむ
[02:24:05.600] むむ楽天カードに申し込むとななんと
[02:24:09.040] 5000ポイントプレゼントなんとなと
[02:24:12.120] じゃななと覚えとけおめえら南となな
[02:24:14.920] とって覚えといて
[02:24:16.960] む当たるも発見当たるも発見ひ笑い南東
[02:24:21.960] だって
[02:24:24.160] 南東北
[02:24:26.560] 了解
[02:24:28.319] 北東なと
[02:24:30.640] ねなな
[02:24:32.960] と今楽天カードに申し込むと点ポイント
[02:24:37.560] プレゼント中差し上げますせ差し上げます
[02:24:42.439] ほいやこれ斜め切りで絶対当たりますから
