[00:00:19.880] ジマゲームさんコメントお待ちしてま邪魔
[01:20:54.159] ことにしようみんなの夢を崩さないために
[01:20:55.880] ないです童貞ですすいませんさんねえだろ
[01:20:59.120] そうだよなそうだよな渡るワがショック
[01:21:01.639] 受けねえように言っとくわないですああり
[01:21:03.960] ません童貞なんですいませ
[01:21:07.560] んやれやれみんなの夢を守るのも大変だぜ
[01:21:11.639] 君はいどうもこんばんはちょっと早くつい
[01:21:13.600] ちゃって決してただ俺はあげないようにし
[01:21:16.960] てるそういうもなんかそういうなんかなん
[01:21:19.239] つうそういうださあっちも気い使うもんね
[01:21:22.080] 揃いのやつあそういうのはいいけどさ
[01:21:25.639] んも知らねプレゼントであげちゃってこれ
[01:21:27.760] でもあんま好きじゃねえけど喜ばなきゃ
[01:21:30.639] みたいなるじゃんなんか全なんだこれ
[01:21:33.679] みたいななんないよにさなんかそういうも
[01:21:37.000] は
[01:21:37.760] なんかおのぐしぐしさんお互いに好きだっ
[01:21:43.480] たらも思いになる
[01:21:45.719] よのストラクチャデキ遊戯バーン
[01:21:51.650] [音楽]
[01:21:54.800] ればいい
[01:21:55.960] じゃん先生に取られたのはちょっとま話
[01:21:59.719] 違うんだけどしししさんデッキ笑笑
[01:22:03.960] デュエルしような
[01:22:05.560] デュエルそんなことないよわさん私は来
[01:22:08.760] たかったから早く来た
[01:22:10.880] だけじゃ行こうよはい行き
[01:22:14.840] ましょう今日は気持ちよく晴れたね何を
[01:22:17.320] するにも最高だ
[01:22:18.760] ね私は晴が普通のデートぽい普通のデー
[01:22:23.159] っぽくないなんか何もなさそうなんか
[01:22:25.880] イベントせめてあるでしょなんか
[01:22:28.440] ねほら来てる見てほら何この
[01:22:34.360] え何この生物くそ可愛いわ見てみんな雪が
[01:22:40.719] 降ってるししかも少しだけど降ってき
[01:22:43.520] ちゃった
[01:22:45.199] な確か
[01:22:47.400] にバ可愛い雨じゃないから大丈夫
[01:22:51.520] え結構やばくない
[01:22:54.679] なってきからろうんしょうがないわあ
[01:22:57.679] 可愛い巻いてあげてハグしちゃう俺が後ろ
[01:23:01.520] から寒いよねつっ
[01:23:06.840] て今日やめよっかななんか空回りしてる
[01:23:11.840] わなんか久しぶりのゲーム配信でちょっと
[01:23:15.280] 空回りしてますねあのちょっとスクショは
[01:23:19.159] 1枚取り
[01:23:20.760] ます特にさんがさにしていく
[01:23:25.600] さんとりあえずパンツ履いてさん履いてる
[01:23:29.760] よパンツは履いて
[01:23:32.520] るっつあひょっとして電車が止まってる
[01:23:35.960] あ駅まで来たん
[01:23:38.679] だやばぐしさんえお泊まりデートじゃん
[01:23:43.400] とにかく行ってみようあ電車は止まっちる
[01:23:46.880] よ動かかがあかい室に入りしあす
[01:23:55.480] 何このイベント
[01:23:57.100] [拍手]
[01:23:59.960] は来たついについに来ましたしし
[01:24:07.320] さんかさんやばついに来たわこんなしるが
[01:24:13.360] 激しくなってからも私がずっと滑ってた
[01:24:17.440] さんその何この顔マジ
[01:24:21.639] でられ
[01:24:23.320] たらすから
[01:24:25.760] [笑い]
[01:24:27.239] な気にするなよどうせ電車止ってたしさ
[01:24:31.320] 今日はクリスマスいい思い出になったよし
[01:24:34.760] さん
[01:24:39.119] 9さんあらいい感じ
[01:24:42.840] あさん
[01:24:44.300] [音楽]
[01:24:47.159] あちゃんさんめっちゃ可愛い何これマジで
[01:24:51.679] 何これ
[01:24:54.360] トさん笑笑わるさんわちゃんさん頭
[01:24:59.960] おかしく頭おかしくなっ
[01:25:03.280] ちゃうちょっと今日ここから俺ここから
[01:25:06.320] 配信するわ今日ごめんね説増えてくる前俺
[01:25:11.199] はず
[01:25:12.800] たうるせえよそり滑るだろ誰も見てなかっ
[01:25:16.440] たら今日だってお今日だって開始20分誰
[01:25:20.000] も来なかったんだぞ滅びたかと思った俺
[01:25:22.719] 以外人類どうしたと思っておさんちゃまく
[01:25:27.040] 代わりにその椅子にそのヤンキー座らせて
[01:25:30.920] よなんでそんなことしな何の配信なんだよ
[01:25:34.760] これまちゃんさんいたもんいたあまあ
[01:25:40.480] ね久しぶりに言っちゃったよ俺数年ぶりに
[01:25:44.080] 言ったさん可愛い数年ぶりに言ったよ皆
[01:25:47.639] さんよかったらコメントください
[01:25:49.960] ね数年ぶりに言ったさん笑笑
[01:25:54.600] 何の配信なんだよこれ何の配信やってんだ
[01:25:58.719] よ
[01:25:59.639] 今日熱はないフェイトさん可愛い大丈夫
[01:26:03.159] クソ可愛くないこれ
[01:26:06.800] ねえじゃあ眠ってていいから電車が動く
[01:26:09.760] ようになったら起こすようんしぐさん誰だ
[01:26:13.119] よこれ笑笑もうさキスしようキスわさん
[01:26:17.320] あれちゃまイメチェンしたかっこいいさん
[01:26:22.040] よくそこプレイできるね笑こいつ
[01:26:26.639] とちょ画面越しにまずキスしていいか1回
[01:26:29.639] マジで今カメラ映ってねえしさんちゃま君
[01:26:32.560] はきっとここでおっぱい触るよねるさん今
[01:26:36.320] の邪魔かきよ触っちゃうかもしんないすね
[01:26:40.040] ちょちょっと1発すいませんあの申し訳
[01:26:43.440] ございません本当にねあのはい行きます
[01:26:46.560] よしよいしょよいしょよしよしよし何この
[01:26:50.920] 神イベントはあそういプレゼント忘れてた
[01:26:53.880] な眠ってるしつけておいてやるか嘘だろ
[01:26:58.480] それは
[01:26:59.679] え眠ってるのにリアリングつけんだってさ
[01:27:03.880] マジでなかなかすごい
[01:27:07.430] [音楽]
[01:27:09.400] ねおおいい
[01:27:12.239] ねしししさんかっきよかっきこいつ光
[01:27:20.080] 光電動き始めたよ
[01:27:24.320] ちゃんさん
[01:27:25.960] しフェイトさん起こさないでつつけるとか
[01:27:31.320] きよねイヤリングつけれるんだったら
[01:27:33.679] もっと色んなとこ触ってもバレなそうだ
[01:27:35.000] けどねあれなねうんね
[01:27:40.199] はああれ可愛いあそれ俺からのクリスマス
[01:27:44.760] プレゼント気に入ってくれ
[01:27:46.800] た
[01:27:49.119] ありがと乗り遅れたら大変だ早く行こう
[01:27:52.280] うん
[01:27:55.480] いやいいねだもう622さん実は開けたろ
[01:28:01.360] 勝手
[01:28:03.560] にすげえことすん
[01:28:06.239] じゃんちゃんさん
[01:28:08.840] ピアスたか
[01:28:12.170] [音楽]
[01:28:16.480] もん寒くてえてからあ痛み感じねみたい
[01:28:21.320] な
[01:28:23.119] けどあこんばんは最高最高のゲームやっ
[01:28:27.560] てるもう雪もやんだみたいだね送ってくよ
[01:28:32.239] ひりもぎさんしかも軟骨しかも軟骨て軟骨
[01:28:38.360] って言ってんだよなあのピアサーじゃなく
[01:28:41.520] てあのあれで開けるからなさんあのなん
[01:28:44.920] だっけあのすんげえとがったやつなんん
[01:28:46.719] だっけあれさん笑なんて言うんだっけあの
[01:28:48.960] 棒あの針あれいてんだよ
[01:28:54.880] まちゃんさん2ドルな2ドル2ドル
[01:29:00.040] 痛いよあれ
[01:29:02.250] [音楽]
[01:29:06.480] ないいイベントだった
[01:29:09.360] なめっちゃいいイベントだったな1月から
[01:29:13.880] なんかあるんだっけかないね別にねスプ
[01:29:18.239] さんで
[01:29:21.719] ゴリゴリして
[01:29:27.679] さんペンタじゃ何もっ
[01:29:30.440] た初で行く
[01:29:32.719] でしょ初詣で行くでしょ
[01:29:36.719] 絶対
[01:29:39.520] さんだっ結かあり
[01:29:43.350] [音楽]
[01:29:44.480] カラスの
[01:29:47.360] 置き物くれて嬉しいなれで
[01:29:52.090] [音楽]
[01:29:54.440] ま特にま何もないんだけどせっかくだから
[01:29:59.199] どうしよっかななんかカラオケ行ったらも
[01:30:01.239] なんか歌ってくれるみたいないかなもう
[01:30:03.679] どこ誘ってもついてくんじゃんもう了解
[01:30:07.719] 了解スーパーポテト誘うべスーパー
[01:30:11.719] ポテトスーパーポテトでもついてきそうだ
[01:30:17.610] [音楽]
[01:30:19.560] な
[01:30:21.159] うんとあと文系を100以上にしとこっか
[01:30:25.980] [音楽]
[01:30:31.440] あ来た年賀状
[01:30:35.760] ね2人の年賀状本当に高校生もうすぐ
[01:30:38.320] 終わりなんだよなあっという間な高校生活
[01:30:39.840] もあとわずかになっちゃったねお互い悔い
[01:30:41.480] のない思い出を作ろうね
[01:30:45.440] と白雪白雪さん毎年くれんだよねなんだ
[01:30:48.679] かんだなんだかんだ毎年くれるんだ
[01:30:52.320] よたみ
[01:30:54.560] はいはいはいはい
[01:30:56.400] はいここ
[01:30:59.800] ジュうんまこんなもんでしょうああ来ると
[01:31:03.960] 思ったお迎えでございますお迎えに上がり
[01:31:06.520] まし
[01:31:08.960] た今年も可愛いねあなたそれうんお
[01:31:13.719] めでとうこれから初詣に行こうよ行き
[01:31:16.520] ましょうめっちゃいい家だな主人公の家ぐ
[01:31:19.760] さん可愛い主人公の家めっちゃ良くない
[01:31:22.360] これ社長とかの家じゃないのこれこの玄関
[01:31:24.600] のでかさ何この金持ちよかったすぐに
[01:31:29.560] 行こうもぎさんハく種付け伝駆けつけ軍
[01:31:33.920] 前方公園せいなんだ
[01:31:37.400] それなんですか種付けて
[01:31:44.040] っ何言ってんだよ
[01:31:48.719] くお待たせあそういえば光晴れだね
[01:31:54.000] ませしししさんそうかな笑笑ちゃんと切れ
[01:31:58.159] てるか
[01:32:02.239] なばっちりにやってるね可愛い
[01:32:06.320] よ君に褒められるのが一番嬉しい
[01:32:11.440] なこんな人生送りたかったな俺も
[01:32:15.760] ななそしたら今頃配信なんてやってねえん
[01:32:19.440] だろう
[01:32:21.639] なこんなにして
[01:32:25.360] さんで学が演奏していたんだそれなんだ
[01:32:31.679] それ賑やかねこんなに混雑してもみんな
[01:32:34.520] 穏やかな笑顔なんだ
[01:32:38.480] ね正月からイラしたらその1年覚えられる
[01:32:41.600] よと言えてるよねみんなお正月から努力し
[01:32:45.199] てるんだねじゃあ俺たちも楽しく
[01:32:51.600] 行こうもも恋愛成就しかないよね一
[01:32:56.880] 択その毎回なんか
[01:33:00.480] この毎回これなんかやっぱやるえこれさ
[01:33:04.800] 最初選ぶじゃん毎年このなんか何この学業
[01:33:10.560] ジジだのあだこうだこれてなんか選んで
[01:33:14.000] なんか恩恵受けてんのか選ばなかったら
[01:33:17.000] もうちょっと初詣でって行く
[01:33:21.199] のギャバくなんかあのあのなんかあのけて
[01:33:26.440] けてるんけてるんだあのなんだけあるよね
[01:33:30.600] そういうあのお酒とかに絶対知らないだろ
[01:33:34.960] 初詣はあま誘われば誘われれば行くか
[01:33:40.679] な今年行ったっけったそんなにまけ
[01:33:47.040] てなんか今日結結頑張って声張ったりし
[01:33:50.560] てるんだけどなんか
[01:33:52.719] こう腕
[01:33:55.239] すいやりましょう
[01:34:00.560] みくじいやもうでもうエンディング近い
[01:34:06.280] ぜで最後の最後に大なんだ
[01:34:10.080] よさん消費カロリーの割にはかしている
[01:34:14.960] ぐしぐしさん
[01:34:18.760] 笑笑とか入れとくなよなマジでん
[01:34:23.690] [音楽]
[01:34:28.880] かとだとくるしかないから残念があると
[01:34:31.239] 思ってたけど卒業の
[01:34:34.150] [笑い]
[01:34:38.719] 年吉本当だよこれ大のやつの横で言うか
