[00:00:15.759] うお。
[02:53:59.640] 5枚組みでディスク1
[02:54:01.040] が専用ディスクになります。
[02:54:03.279] そうなんそうなんだ。ということでいいやおもれったな。おれったな。おれった。おもれった。ということであのシャスね。うスね。また続きやってきますわ。続きやってきますわ。
[02:54:16.439] ちょっと頑張れば全然クリアできると思うんで、もうサクっと次
[02:54:21.080] ないしもう1期もう1
[02:54:23.000] 日ぐらいでクリアできるんじゃなかてパソコンエンジン対応してたっけ?
[02:54:27.880] レトロフリークは
[02:54:28.800] お疲れ様です。
[02:54:29.720] レトロフリークはね、あのね、
[02:54:31.720] PCエンジンもPCエンジンなんだけど、
[02:54:33.760] PCエンジンはできんだけど、PC
[02:54:34.800] エンジンの
[02:54:35.760] 今日
[02:54:36.479] カードしかできないんですよ。いや、もう終わり。エディソン、エディソンごめん。エディソン終わり。終わっちゃった。
[02:54:40.399] Qカードだけなんの。あのPCエンジン
[02:54:42.880] CDロムロムっていうまだで
[02:54:45.000] CDロムだけなんすよ。できるん
[02:54:46.720] カードのみですね。
[02:54:47.880] そうなんすよね。だからね、また
[02:54:50.720] なるほど。
[02:54:51.439] またちょっとね、やるの大変なんだよ、あれも。あれもやるの大変なんだよ。そこでポリメガですよ。ポリメガがあればできます。ポリメガがあればできます。そこでポリメガなんすわな。
[02:55:06.399] PCエンジン版もそうだよね。
[02:55:08.720] 雑のっちゃってやるやる方法やっぱ実気しかないもん。
[02:55:11.080] でもお高いんでしょう。目がまあ
[02:55:13.640] 10万ぐらいかな。
[02:55:15.680] まあ10万ぐらいかな。でも
[02:55:19.319] PCエンジン版の
[02:55:20.560] してる君は輝いている。ニコニコでま、ま、だったらもう実機買った方が早いと思う。ま、そんな感じですわ。やっぱレトロゲームええな。やっぱレトロゲームすっきゃな。
[02:55:32.560] わし、わしやっぱレトロゲームはやっぱレトロゲームはやっぱレトロゲームはわし
[02:55:39.479] 感動対後等でもうちょっと値上がりしてるかも
[02:55:42.680] 今ね8ま、あの
[02:55:45.200] 8万ぐらいだね。送料合わせて
[02:55:47.080] 10
[02:55:47.319] 万ぐらいだけど。うん。でも今な切れ中だからもう
[02:55:50.080] 1
[02:55:50.160] 回生産かかんないとダめだけど。ま、そんな感じですわね。あ、
[02:55:56.479] 8
[02:55:56.680] がなんかドラキュラやってっからドラキュラ行くべ。ドラキュラ見に行こうぜ。煽りに行こう。
[02:56:02.840] 落ち着いたか。
[02:56:04.120] 下手くそつって。はい、ということで今日はレドします。ありがとうございました。いやあ、レトロゲームっていいですね。ということでまたやっていきますんでよろしくお願いします。ありました。次の配信はま、明日ちょっとジム行くから明後日だな。木曜木曜金曜と木曜金曜土曜とやってきますんでよろしくお願いします。
[02:56:26.279] 木曜金曜土曜で日曜日はエヴァのコンサートあるからちょっと配信できねえから金と
[02:56:33.319] 3
[02:56:33.520] 連チャンやってるんでよろしくお願いします。
[02:56:35.800] じゃ、またじゃ、また
[02:56:37.479] ジム行くの?
[02:56:38.520] ジム行くやろか?ジム行くやろか。ということで
[02:56:41.640] ジム許せない。
[02:56:42.560] ジム行くやろか。ということでクリアするぞ。
[02:56:44.800] うクリアするぞ。
[02:56:46.200] お疲れ。まだな。おやみちゃん。おやみちゃん。はい。
[02:56:49.359] おつなんは。おつ。
[02:56:50.680] おつなん。
[02:56:51.520] お疲れ様でした。今日せさんありがとう。せさんもありがとうな。お疲れさん。ドさんもお疲れ。ちゃん。
[02:56:58.439] ペットリもお疲れ。
[02:57:00.160] MDXさんもお疲れ。ありがとうね。
[02:57:01.439] おや。
[02:57:01.800] DVさんもお疲れ。
[02:57:03.399] みーちゃんもお疲れな。
[02:57:05.120] じゃ、8にレードするよ。
[02:57:10.359] ま、うス終わったら何やろっかな。また楽しみだね。
[02:57:15.040] 終わったら何やろっかな。いっぱいやるよ。やりたいのやるよ。
[02:57:24.000] すに
[02:57:25.319] すにない。
[02:57:26.120] シルバサーファーか。
[02:57:27.680] いや、いいですね。やるもいっぱいいね。
[02:57:40.680] 色々あるよ。まだまだやりたいゲーム。
[02:57:45.880] お休み代を超えナイスだったな。
[02:57:58.160] すぐ派手なパは今日は脱いで邪魔。
[02:58:12.000] いや、でも本当スナッチャーみんなどうにかしてやってくれ。どうにかしてやってくれ。最悪
[02:58:18.120] PCPS
[02:58:18.840] 版でもいいと思うわ。やってほしい。スナッチャーマジで超いいから。ポリスノーツもいいぞ。
[02:58:25.319] やってみたい
[02:58:26.680] ぜ非。いや、どうにかやってくれ。
[02:58:28.600] お休み。
[02:58:29.439] ということで、ま、また今度配信でもやるけどね。うん。ということで、またお疲れちゃん。
[02:58:34.439] こなみきちこきちです。
