[00:00:50.079] うい。お疲れ。
[03:08:04.319] 送って欲しいな。
[03:08:05.399] やだよ。クソでけえもん。[笑い]
[03:08:08.279] 棚なんてめっちゃ僧侶かかるて多分。
[03:08:25.319] ばらして包して発しての
[03:08:27.359] 30
[03:08:28.080] 絶対やなっちゃの本体はあなたのブラスターズでしか倒せません。へえ。あ、そうなんや。
[03:08:48.399] マジで邪魔。マジで邪魔。マジで邪魔。
[03:08:50.439] うわ、
[03:08:57.560] もう1時10分やん。寝るで、もう。
[03:09:05.800] 笑笑。
[03:09:07.840] 寝るで、もう俺。な
[03:09:29.560] んやねん、こいつ。もうどういう敵?
[03:09:32.600] あと1ヶ月もしたら終わり2時になって。
[03:09:35.160] そう。
[03:09:36.279] いや、そうなると、そうなると若干今もなってるけど寝不足で全然喋れなくなるし、今も若干なってきてるんだよね。もう全然もうコメントも理解できないし。やばい。で、やっぱ寝不足はまずいまずいまずい
[03:09:53.080] まずい
[03:09:53.840] まずいよ。もうで、もうなんか全然もうコメント理解できないもん。何言ってくかわかんないんだ。こっちまずいよね。今もまずいんだよ。
[03:10:02.840] 今にもうこんな時間になっちゃって、もう今すぐにもね、
[03:10:05.439] 状態
[03:10:06.160] 危険な状態です。今
[03:10:08.080] 危険な状態です。で、また俺は半年配信を休むとまた俺は半年配信を休むことになるとそういうことなんだよ。
[03:10:13.506] [笑い]
[03:10:19.479] またインド雪かなかん。
[03:10:21.319] それは関係ないけど。
[03:10:22.479] それだけ。
[03:10:23.120] それは関係ないけど。
[03:10:24.399] それだけはやっぱ人間寝ないとほらなんか
[03:10:25.951] [笑い]
[03:10:31.560] おか心配するぞ。
[03:10:33.439] そしてこの地獄の雑魚専用。もうしんどいでこれ。しかも逃げらんねえし。こいつだるいわ。
[03:10:46.600] 逃げらんないの?これ。
[03:10:55.800] よし。
[03:10:59.399] え、もうロソ全部消したんちゃ?
[03:11:22.760] マジで邪魔。
[03:11:29.359] いや、ロソ全部消したで。
[03:11:34.279] なっちゃう。この奥の部屋に逃げ込ました
[03:11:35.880] 。我々の仲間を追いかけています。
[03:11:39.967] [音楽]これで開くんちゃうのんかい?
[03:11:41.640] 開くんちゃうのんか?ここ。イエーす
[03:11:44.552] [叫び声]
[03:11:45.359] 。
[03:11:48.160] え、どうしよう?どこまでやるかな。
[03:11:50.960] え、どうしようかな。もうやめようかな。
[03:11:53.600] あ、もう、あ、も、あ、も、もう、もうや
[03:11:55.640] だよ。なんやねん、お前。ね。
[03:12:26.560] こいつ攻撃力えぐいって。
[03:12:56.120] お
[03:13:11.319] よし。
[03:13:15.120] この上はこの上か?これ。
[03:13:21.120] あ、なんか待って。あれロソじゃないの?
[03:13:24.439] あれロソまだないか?あれ上にロソみたい
[03:13:26.840] の映ってない?あそこのロックの話じゃ
[03:13:29.880] なくてもしかしてあれか?まだあるのか?
[03:13:36.439] ごめん。どこまでやればいいんだ、これ?
[03:13:42.720] あ、ここまで。ここまで。もうこ、ここ
[03:13:44.040] までだよ。もう無理。もう今日ここまで
[03:13:46.040] 長い[笑い]
[03:13:48.800] 長いよ。笑笑。めっちゃおる。笑笑。
[03:13:52.160] もう、もう、もうさすがに無理。さすがに
[03:13:54.244] [笑い]
[03:13:55.640] 2時半コースやっ。
[03:13:56.840] やだ、やだ、やだ、やだ。
[03:13:58.399] さすがに2時半コースになるんで無理や。
[03:14:03.880] 霧の境。
[03:14:06.080] そう、現の回です。ここが、ここが現の回ですな。
[03:14:10.359] また続きやりますから。また続きやるからよろしくね。なあ、もうなあ。
[03:14:14.549] [笑い]
[03:14:18.600] いや、展開的にはめっちゃおもろいけどね。ストーリー展開めっちゃおもろいんだけど。その
[03:14:24.319] ストーリー展開出るやん。
[03:14:26.439] スピードが。今日ディスク出る。今日ディスクなんか治ったんよ。
[03:14:29.600] やろう。
[03:14:30.120] やるか。もう寝るぞ、俺。もうポチっと。はい。お疲れさんでした。とありがとうございました。ありがとうございましたのです。と、じゃ、今日はレドでもするか。
[03:14:46.880] レイドでもして悪く。あ、もいか今日レイド。
[03:14:50.120] お疲れ様。
[03:14:51.040] あ、お疲れ。マブ。ありがとうね。お前なんでこんなふししてんだ。寝ろや。
[03:14:55.920] 様でした。
[03:14:58.000] あ、ロボさんもありがとう。ゲームロさんもありがとう。
[03:15:00.359] ね
[03:15:01.279] ね。ということでありがとうございました。もう今日レドなしできます。今日レドなしです。はい。ありがとうござました。グッバイ。
[03:15:08.080] 明日は配信が明日たやってもやっても短時間やっても短時間でやっても短時間でいきます。はい。あっしゃなかったらない。なかったらないってことで邪魔さんだ
[03:15:22.670] [笑い]
[03:15:24.760] なかったらないと思ってください。うん。なかったらないんだなっと思ってください。はい。よろしく。明日か。明日。
[03:15:35.000] ありがとう。やした。
[03:15:35.800] ありがとうございました。お疲れさん。
[03:15:36.960] お疲れ様でした。ないな。
[03:15:39.720] お疲れさんだ。いや、わかんない。わかんない。やるかもしんない。
[03:15:42.320] [音楽]
[03:15:42.560] お休み。これで出る超えた。心をらノ汁出るって言った。
[03:15:52.146] [笑い]
[03:15:53.760] いや、わかんない。わかんない。わかんない。いや、もうちょ、もうかさすがにちょっと今日実感した。今日実感した脳みそが回らん。もう本当になんか
[03:15:58.040] [音楽]
[03:16:05.560] ダメだったね、今日。
[03:16:08.120] なきゃあかんよ本当になんて冗までやってり休んでくでありがとう。
[03:16:10.485] [音楽]
[03:16:16.040] あれや多分まだこれもうこれが
[03:16:18.199] 睡眠
[03:16:19.000] そうなんだよ。そうなんだよ。でもさ、でもさ、こんくらいやんないと進捗出ないのよ。
[03:16:27.239] 1時間2
[03:16:27.920] 時間寝る前にちょこっとやるだけじゃ何も進まない。
[03:16:32.101] [笑い]
[03:16:33.439] 何も進ま。
[03:16:35.920] いや、やっぱ土日とかにがっつりやるしかねえな、マジで。今週末はもう
[03:16:41.120] 今週末はこれずっとこれ。ああ、日ま、
[03:16:48.080] みんなもま、乗りかかった船だからさ。ちょっとこのゲーム最後まで付き合ってや。
[03:16:59.880] いや、おもろいねんで。おもろいねんで。
[03:17:02.319] やじゃないねんで、このゲームやんの。
[03:17:03.720] はい。全然おもろいんで。続きやります。
[03:17:05.720] はい。ありがとござました。さよなら。
[03:17:06.960] バイバイ。
