[00:00:34.360] ひ
[01:31:30.960] そうね。私たちいつもいろんなところを
[01:31:33.040] 偉い人に助けてもらってるね。持つべき
[01:31:35.960] ものは王族の知り合いですね。何この
[01:31:41.440] ハイスペジマン会話?
[01:31:46.280] ま、自分らも王族だからな、これ。
[01:32:05.639] うわ、ここもあるやん、宝が。いやあ、
[01:32:08.119] もうこれなんだもうこれ
[01:32:15.440] なんか配信すると鼻の調子悪なるねんな。
[01:32:18.719] なんかもうずルズルになってきた。
[01:32:20.520] あ、すいません。またねよ。どうしてそんな急がれるのかメルキドの守護者だぞ。配信アレルギーかもしんねえな。
[01:32:30.560] めっちゃわかる。
[01:32:31.920] 配信アレルギーなんかもしれないわ。みんなごめん。俺配信アレルギーになっちゃった。僕たち弟さんやご家族に話を聞いてあなたを探してきたんですよ。あ、逃げた。
[01:32:46.719] ちょっと何を?
[01:32:51.080] 花粉症ならナザールアルファ聞くで。
[01:32:53.360] ナザールね。ナザール飲んでたよ。ナザール石。え?何があったんです?お、皆様元気そうで何より今の若者
[01:33:05.639] あるな。
[01:33:06.840] 陛下にえ、ロトナイス突っコみ。え、ロトの勇者のことをあれこれ訪ねておいて急に飛び出していったのです。
[01:33:18.000] ラサール石って聞いてそれが出てくる。
[01:33:21.199] あのこちカメのりさんなこちカメの
[01:33:24.320] ぶちゃってやつね。
[01:33:27.920] 何でもメルキドの守るための力を続ける
[01:33:29.960] べく修行中とか
[01:33:32.920] かつてロトの勇者が辿った道を闇み容赦と
[01:33:35.080] 同じような困難を超え力をつけようとし
[01:33:36.880] てるらしいんで。そう。あれラサール石だ
[01:33:38.480] よ。
[01:33:40.600] え、それで陛下にロトの勇者がかつへのた
[01:33:43.119] されている町や危険な洞窟など色々気いて
[01:33:45.119] たんですが聞きを得るなりまっすぐに
[01:33:47.520] 走り去ってしまって先ほどの状況という
[01:33:49.360] ことです。
[01:33:51.920] ここに来た時から落ちかない様子でしたが
[01:33:54.040] せっかく妖精の笛を持ってきたというのに
[01:33:55.600] 陛下もあまりに見せてくれず妖精の笛っ
[01:33:58.760] たりしないでまだちゃんとああが持ってる
[01:34:00.199] のね
[01:34:02.040] だから陛下もメルキの守護者だと認められ
[01:34:03.960] たのです。例のあなたの偽物の件もあって
[01:34:07.000] 都の客人には容赦しております。
[01:34:10.520] チャスと一進して新しいアニメ始まる
[01:34:12.360] らしい。で、マジで。あんなコンプラ大ム
[01:34:14.880] 漫画が今の時代でもできるの?ちゃんとね
[01:34:19.159] 。今の時代でもあれのもコンプラコンプラ
[01:34:22.920] 大ム漫画やん。
[01:34:27.400] 例の偽はそれでよ妖精の笛を見せてもらっ
[01:34:30.800] たんですが、なんだかずっとそワソワして
[01:34:32.040] いましたな。間違いなくそう。
[01:34:35.560] なんかめ、なんかでもさ、コンプラ守ったりさんなんか見たくないじゃん。
[01:34:39.639] ただの警察アニメになりそうねえ。それはそれでやじゃん。どうなるの?ちゃんとまとめれるの?それ
[01:34:46.360] パチンコも打たないりさん。
[01:34:48.080] いや、じゃあ何が残るんだよ。りさん何もできないじゃねえかよ。だってさ、ベゴマとかメことかめっちゃさ、りさんめっちゃ強いけどさ、でもそういうのも今伝わんないもんな。
[01:35:04.360] ベイブレードとかあんのかなも
[01:35:05.560] 出せない新之助みたい。でも心が女性の男キャラいるし。コンプラチェック。
[01:35:12.760] でもりさんそいつのことめっちゃバ鹿にするじゃん。アウトだろ。
[01:35:17.040] 年に1回ひぐらしに会えるだけでいい。
[01:35:20.000] あれじゃねえかよ。コンプラの心が女性の男キャラあのいるだけで触れられないから。
[01:35:33.239] おそらくマイラだと思います。ロトに勇士が分かって妖精の笛をマイラで手に入れたという話を偉く食いついておりましたからマイラね捕まえるってより話をして妖精の笛を貸してもらうだけだよな。
[01:35:45.719] 思うぜ。
[01:35:48.719] そういうご事情なんですね。なあ、ではあまり足動して申し訳ない。どうだ彼を追ってください。私も陛下もあなた方の旅がうまくいくように祈ってますよ。ありがとうございます。
[01:36:04.159] え、り通のあれ、あれ、こちら勝四角亀り
[01:36:09.199] 公園前初所ね。やるんだ。ホげってやつ。
[01:36:18.080] えー、どこ行け?マイラ。マイラってどこ
[01:36:21.159] ?俺マイラ行ってなくね?まだ
[01:36:27.719] ほげ。
[01:36:29.400] オプぷプぷ
[01:36:36.639] 。
[01:36:39.760] ここの右マイラな。
[01:36:43.400] まだマイラ行ってなかったわ。
[01:36:45.719] マイラって何だっけ?どういうとこだっけ?
[01:36:53.840] ああ、パフパフ女んとこ来ました。
[01:37:14.679] あれ?なんか変わった?変わってないか?変わった。こんななんか階段あったっけ?
[01:37:24.840] 入りたい。
[01:37:25.800] いいよね。俺も温泉入りたいな。今日夜行こっかな。
[01:37:30.840] パフパフしてもらおう
[01:37:32.040] なあ。パクパクしてもらおう。あいたたた。腰が痛た。ん、温泉があるのに腰が痛むのかって。
[01:37:41.440] 調子に乗ってずっと入った後に運動したら
[01:37:43.639] 目痛めちゃったんだよ。何でもほどほどが
[01:37:45.960] 大事だね。
[01:37:53.239] もう鼻の常子がもう終わり申した。
[01:38:02.480] おおおらな。なんかあると思った。
[01:38:19.280] おい、おい、おい、おい、おい。草ぎの剣。草ぎの剣ゲット。あ、どれ?
[01:38:32.760] 信号。信号。
[01:38:34.840] 信号の信号じゃねえよ。草ナぎは強いし。
[01:38:38.840] え、敵グループの守備を下げる方険。ああ
[01:38:41.800] 、これはいいね。これ俺持ってよ。
[01:38:46.360] あれだ。
[01:38:51.920] もういいね。
[01:38:58.480] なんか俺にピントが合わない。
[01:39:02.400] えっと、
[01:39:04.280] 草のよつべしばらく更新ない。
[01:39:08.599] よつべやってるんだ。草ぎらしい地図だっけ?あの
[01:39:12.280] 3
[01:39:12.440] 人組の新しい地図みたいなやつでしょ?ああ、たまらん。熱いお湯と冷たい気。これを交互に決めていくのがクロートよ。何こいつ?どんなに風呂が最高でも飛び込むなんて真似すんじゃねえぞ。足元からゆっくり温度に鳴らしくんだ。
[01:39:33.320] ここは露天プロでございます。このは理由
[01:39:35.360] 待ちでございます。勇者も使ったという逸
[01:39:37.280] もございます。あれ、やっぱ時代がさ、
[01:39:40.400] 進むにつれてパフパフ娘はいなくなってる
[01:39:43.239] 。嘘だろ?それが売りだったのに。
[01:40:01.520] ここマイラは勇者と縁の深い村。わしは
[01:40:04.920] ロトの勇者がどのような技を使い戦ってい
[01:40:07.320] たのかそんな話を伝えています。まず店の
[01:40:10.119] 前どうにかしろや。これとはいえ長い時が
[01:40:13.599] 流れ残っているのは謎に満ちた言葉だけ
[01:40:16.400] です。曰魔獣切り竜王切りえグランド
[01:40:20.880] クロスえ覇王山え来光一戦好き空烈山
[01:40:26.679] 手がかりは勇者の孫が手に入る先祖の技
[01:40:30.119] そしてか護なのかもしれません
[01:40:35.199] 地図が更新してるんだ。
[01:40:38.239] 個人チャンネルがあるんだ。草の
[01:40:46.520] お鋼の剣。
[01:40:50.040] 一応武器はもう覗いとこうかな。
[01:40:54.239] どこ?どこが武器屋ね、これ
[01:41:07.560] なんかしべえアイテムしかねえな。
[01:41:13.920] え、何?イベント?
[01:41:17.480] おいおい、冗談だろ。お前ら、その剣どこ
[01:41:19.320] に手に入れた?それはガキのおもちゃじゃ
[01:41:21.080] ないぜ。何が?何?お前らが勇者を継ぐ
[01:41:24.920] ものだと。そうか。それでその剣を俺のご
[01:41:29.000] 先祖様は大昔その件を鍛えた伝説の果師な
[01:41:31.760] んだ。へ、こうして子孫同士が巡り合うと
[01:41:34.800] はおしれえ。え、何が何の話してんの?
[01:41:37.599] ああ、ロトの剣か。
[01:41:40.800] あれ、ここでやったんだっけ?ロトの剣
[01:41:42.800] って。これ3の時の話だよな。けど、その
[01:41:47.000] 件錆びてるぜ。え、嘘直してくれんの?
[01:41:56.000] そうか。長い間眠ってたんだな。となれば
[01:41:58.440] やるべきことは1つだ。運命が俺に支いて
[01:42:01.480] やがる。かつて俺のご先祖様がその剣を
[01:42:04.199] 鍛えたように、今度は俺が勇者の剣を
[01:42:06.560] 鍛え直せってな。
[01:42:09.320] 是非お願いします。どんと来い。なんだか
[01:42:12.119] この剣を鍛え直すには最高のカジ主師と
[01:42:14.520] オリハルコンンっていう鉱物が必要だ。
[01:42:17.239] お前らをオリハルコンを探してくれ。俺は
[01:42:19.080] 最高の果になれるように修行しとくからよ
[01:42:21.119] 。
[01:42:22.920] やってやろうぜ、俺たちでよ。最強の剣の
[01:42:25.000] 力を取り戻そうぜ。伝説の勇者と伝説の
[01:42:27.760] 果事の最大だ。めっちゃ1人で盛り上がっ
[01:42:30.360] てますやん。
[01:42:34.480] ああ、ないない。何もない
[01:42:37.800] ね。
[01:42:47.239] こんにちは。復帰されていたんですね。の配信も楽しみにしていれます。復帰されてます。年末ぐらいから。年末ぐらいからやってます。アクションゲームもちのロンよ。ちのロンやりてえゲームがいっぺあんだよ。やっぱりなん誰目線で言ってんだお前。
[01:43:09.920] ロー者さんもうちのもうロムロム先生の
[01:43:16.119] かなり長いよ。この方も老者さんもずっと
[01:43:21.119] ずっとロムだもん。ロム絶対いるからな。
[01:43:29.239] また見に来てくれやな。また見に来ていけ
[01:43:31.679] ない。やっぱレトロゲーアクションもやり
[01:43:33.560] てえな。
[01:43:35.639] レトロゲーアクションやりたい。
[01:43:39.080] 大先輩
[01:43:40.280] デ先輩も先輩
[01:43:46.480] ランパートのことか
