[00:00:35.480] うお。
[01:24:07.760] ところがこの決定を不満に思うました。それがドレスリンクです。アロンド王はによりえにかけてはなびなきものと称されたあドレスリン家は歴代に渡り重心を務めるメーカーでがありました。
[01:24:23.000] ゲームの設定を教えてくれてると。
[01:24:25.239] まあまあまあまあまあまあ今このゲームに深みを与えてるとこだな。
[01:24:30.000] ジェイルジェイル何率保に
[01:24:34.960] 行率
[01:24:35.679] 行立に不満を感じる保守的な血闘主義たちの指示を受けたドレス臨系を中心として大位を巡る清掃が始まりました。
[01:24:46.880] 逐上技術にかけてはその戦略性、え、居住
[01:24:51.520] 性、ゲージ性のどれを取っても高い評価を
[01:24:53.760] 得ていたドレス臨気ですが、さすがに政治
[01:24:56.280] 的駆け引きには持ち前の見事な技術を反映
[01:24:58.600] することはできなかったようです。
[01:25:01.239] ああ、長い。最終的にドレス臨は
[01:25:04.040] ジェイルンの暗殺まで食立つようですが、
[01:25:05.760] この木の目は仲間割りによって露見しまし
[01:25:07.719] た。本来ならば家紋断鉄は免がれないほど
[01:25:11.679] の対却ですが、自悲部学また王位について
[01:25:14.800] も間もない。ジェイルは彼の女名を受け
[01:25:18.080] 管理
[01:25:19.080] どこ俺どこどこどこを間違えたわかんねえしかし次釣りを問わないわけにはいきません。そこでジェイルはドレス臨から重心としての地位を剥達し王に使えるものを投用する監視
[01:25:32.080] か監視
[01:25:35.000] 監視監視を監督する地位にも与えました。
[01:25:40.440] 管理試験
[01:25:41.560] あ、これ管理って読むんだ。これ
[01:25:43.239] ここだよ。これ管理って読むんだ。
[01:25:46.600] これ管理って読むんだ。これでええ、どうしてドレスこしてドレス連携は彼らが手かけた上壁の
[01:25:54.600] 1
[01:25:54.719] つであるシャドーゲート場に移りむことになりました。当時は草原の果てにある強の地であったシャドゲート場への派遣は事実長を追放とさして変わりはありませんね。それにしてもその後シャドウゲートがカルトゥーン王朝の中心になるかと思うと歴史の偶然とはいえ奇妙な心持ちがするものです。
[01:26:16.119] もう全然読んでるだけで頭全然入ってない
[01:26:18.480] けど。何を言うてんの、この人じゃ。
[01:26:31.239] なんかなん、なんかあるね、多分なんか
[01:26:35.000] 全然頭に入ってない。全然頭に入ってない
[01:26:37.880] 。なんかなんかあるんねん。
[01:26:41.040] なんかなんかあんねんやろ。
[01:26:43.040] 下にエッチな本とか落ちて。
[01:26:44.760] 嘘もうほらな、絶対こっち拾ってなかったと思ったんね。には聖者の本はもういいって。
[01:26:55.960] 文字で全部説明を返してハムス
[01:26:58.400] 好みがはっきり別れそうなゲームだね。両点だけとけや。
[01:27:04.840] 赤ペン先生しとけや。赤ペン先生
[01:27:07.679] エロ本を探すためのしゃがみき
[01:27:09.840] なるほど。
[01:27:13.480] 瞬、瞬が落ちてねえか。瞬が古いベッドだ
[01:27:16.960] 。随分昔に片付けられたものらしい。
[01:27:31.040] あとどこだ?どっちも行ったよね。ここ
[01:27:35.440] 戻るか。エッチなの本も片付けられな。
[01:27:38.040] エッチな本は多分あのさっきのおじさんが
[01:27:39.600] 持ってんじゃない?
[01:27:42.960] あれなんかさ、あれここ以外にもまだあっ
[01:27:46.119] たよな。なんかこっちにここ以外にも
[01:27:48.040] なんかあったよな。
[01:27:51.000] やばいないとだいぶしんどい。ほらまだ
[01:27:53.239] こっちあるもん。こっちからんだっけな。
[01:27:54.840] 忘れちゃった。何だっけ?
[01:27:57.960] 基本ってまさか。
[01:28:01.760] 何?なんかある。基本ってまさか死なないと読めないエロ本なんか落ちてる。何か落ちてる。コインだ。コインを取りますか。はい。でっかコイン。ま、新しいコイン。ま新しい。
[01:28:20.040] ラソリッドみたいにちょっとエッチなポスターぐらいってもいいよね。
[01:28:23.840] ま、やっぱね。
[01:28:25.000] 名作かと思った。
[01:28:26.520] 名作ゲームのね、鉄はね。うわ、コインチョコ食いてえ。コインチョコうまい。なんかさ、またまたなんかさ、この石像みたいの出てきただけど。これもしかしてさ、最初これあれじゃない?石像たくさん手に入れてどれが正解かっていうのやつで俺多分当たりだけ持ってたんだ。多分さっきのだ、絶対そうだろ、これ。さっきのとこに置すのあまりでしょ、これ。
[01:28:49.639] 笑笑。
[01:28:50.560] 俺当たりだけ持ってたんだ、多分。
[01:28:52.719] 笑笑。
[01:28:53.480] 当たりだけ持ってたんだ。俺まただもうこれ
[01:28:58.560] 奇跡だったか。じゃあもうじゃあもういらないよね。じゃあもうこれ拾わなくていいよね。
[01:29:05.360] そんな偶然って人像
[01:29:08.760] まあでも取っとくか。まあでも取っとくか。俺があれだな。
[01:29:15.880] クラピカ理論であの左回りの法則やったから左から行っちゃったから多分みんなは最初は多分ここから来てこれを拾っちゃって
[01:29:23.880] に人殴れるかも
[01:29:25.199] 拾ってこれで迷うっていう
[01:29:27.280] 3
[01:29:27.480] 段だったんだろうけどごめん。え、エンジン原人間の
[01:29:32.960] 3
[01:29:33.159] 体の像はうわ、もうこれじゃん。絶対絶対これこれがあれでしょ。あ、違うかな。
[01:29:41.280] エ人原人間の3
[01:29:42.600] 体の像は取り上げるもの、取り上げるのを馬鹿バかしいある仮説を説明するものである。え、邪説とも、え、愚説とも言えるこの仮説の内容は常識ある人にとっては失傷を禁じえないものである。何しろ人間が猿から進化したといのだから。ああ、なるほど。まだこの時代はそれをそれをあれなんだったらこの像必要。
[01:29:59.480] これあれじゃない?これ地じゃない?地のさ、あれと一緒なんだろうな。多分このじ人間去る進化論を言うと処刑されるんだろうな。
[01:30:08.520] 多分何度でも何度でも叫けこのぐらいだな。
[01:30:16.040] アンドデーも
[01:30:18.920] 地面白いから見てな。
[01:30:20.159] シカロン
[01:30:21.040] 地だ。この時代ではまだそれは信じられてないってことね。え、もしもこの仮説が事実であったとは判明したならばそれはましく衝撃な事実と言えるだろう。何しろ子供のも知ってる常識妖精がエルフに進化し、エルフが人間へと進化したというで
[01:30:35.800] しか見れんかった。
[01:30:36.840] ああ、だからそうなんだって。これさっきのさっきの
[01:30:41.360] ああ、なるほど。
[01:30:42.080] さっきのあの像のさっきの像の順番を今信じられてるこの妖精がエルフに進化し、エルフが人間へと進化したていうあれにすれば開くっていうあれだったんだよ。だからやっぱり順番がおかしいです。これ
[01:30:58.600] 1
[01:30:58.840] 番最初になんかそんな簡単になんかなんか正解拾わせちゃダめだと思う。ああね。
[01:31:06.719] 進化したんか?化してく
[01:31:08.800] な。エルフの方がさ、あれだもんな。長息気だもんな。え、どこまでんだっけ?え、この件についてラクミール氏にお伺いしたところ。肯定するのは難しいがとて頭から否定することもできないという意見であった。何事にも身長で資慮深い石ならではの言葉である。だが死を深く複水腹している。で、久しずらこの死のご意見には首をかしげている。
[01:31:33.920] え、そして必者も死のお言葉ではあるが、
[01:31:36.679] あえて断言したいと思う。この説が完全に
[01:31:38.800] 否定される日は来ても肯定される日な
[01:31:41.080] 決して来ないであろうと。なるほどな。
[01:31:45.880] なんかまだ落ちてるよ。また本じゃねえか
[01:31:48.159] よ。またピネだ。
[01:31:53.239] J演説集まなくていいだろ。
[01:31:57.920] また本だ。こんにちは。また
[01:32:01.760] ックオフ
[01:32:02.239] こめちゃんこんばんは。さん
[01:32:03.560] こめちゃんこんばんは。伝説の伝説のゲームやってます。シャドウゲート
[01:32:07.639] 64
[01:32:08.960] 地獄かもしれん。ブックオフなのに本あるじゃねえか。多めだ。
[01:32:13.560] 書物多すぎ。今1
[01:32:15.440] RPG
[01:32:15.920] じゃない。なんか主観視点の探索ゲも
[01:32:19.280] 64
[01:32:19.679] だからさ。めちゃくちゃ列悪なの。カメラ、カメラアングルがシャドウト
[01:32:25.080] 64
[01:32:26.080] 本当に存在していました。やさんこんばんは。
[01:32:29.679] 今のところ1時間半、1
[01:32:31.679] 時間半やってて。そう、1時間。1
[01:32:33.880] 時間本読んでる。そう。そう。あの、前ファミコンでやったじゃない?これシャドウゲート。これの続編。めちゃくちゃマイナーなゲームね。今んとこね、あのね、読書しかしてない。あまりにも本が多すぎて。今んとこ文章もうこんな本落ちてんねんで。
[01:32:50.960] でもこのシリーズめちゃ好き。全くタイトル知らなかった。
[01:32:55.040] なんかファミコン版はめっちゃバカゲーって言われてる。
[01:32:57.880] え、王朝歴史記録室発管。え、ジェイル王、ジェイル王演説集。もうこの人をさっきから
[01:33:06.840] 1
[01:33:07.000] 時間半ぐらいずっと読んでんのよ。確かに世はかの今しきものの血も地の底に
