[00:00:52.039] ひ
[01:45:30.440] ちょっと取り逃さねえようにしないと。全然こんなにもらってて全然レベル上がんないんだけど。こいつらどんだけだよ。お高く止まっちまったな。おい、これか。
[01:45:53.760] 違う。
[01:46:03.800] それ
[01:46:11.000] 行け。
[01:46:22.400] ガチのあのあんまり体調良くない時のくしゃみはそんなふざけないっていう普通のくしゃみ。ああだるいな。
[01:46:29.598] [笑い]
[01:46:38.880] のにローしなかったでしたっけ?すごい隠されていた感じ。
[01:46:43.280] ああ、多分そんな、そんな感じなんか技と地下に潜ってくような感じじゃなかった。余裕なし。うん。
[01:46:52.119] 余裕ない。
[01:46:53.840] 逃さない。
[01:46:56.199] 昇竜打ちや。
[01:46:57.119] 切りなさい。
[01:46:57.840] 送竜アスカラングレねえ。なんかさ、何これ?壊れた。なんかさ、測れないんだけど。高熱すぎて壊れたかも。
[01:47:06.320] 電池ないのかな?これさ、
[01:47:11.840] Lって
[01:47:12.239] ない。落とし穴に3
[01:47:13.320] 回くらい落ちないといけなかった気がする。
[01:47:15.920] あ、行けそう。見えない落しに
[01:47:22.199] 3
[01:47:22.320] 回ぐらい落ちなかっ。やっぱこ、まあいいや。とりあえずここ抜けてさ。
[01:47:26.320] 間違えてない。
[01:47:28.480] 昔な前も配信で体調悪くなった時に熱測るわつってこの辺にあるんだよなって。ガサガサつって。
[01:47:35.920] これかなって取ったらなんか半年ぐらい前に囚人さんから欲しいものリストで送ってもらったチカマが
[01:47:42.239] 1
[01:47:42.360] 本だけ出てきたんだよね。絶対腐ってますやん。
[01:47:49.679] そのチーカ食べた?なぜに?笑。
[01:47:55.000] 違う。食べれねえよ。半年もあれだった。
[01:47:57.080] 逃さない。
[01:48:08.920] 強いな。マジで。あ、来た。おつ。ああ、まあまあまあまあまあ。
[01:48:26.560] 全然誤差の範囲よ。こんなに
[01:48:28.520] 心配させたわね。
[01:48:31.400] 37度0部です。まだいけるな。
[01:48:34.840] 任せて。
[01:48:35.520] まだ参る。
[01:48:36.239] まだ参る。まだ参
[01:48:38.199] まだ参る。
[01:48:40.880] ちょ、ちょっとあ、体があったまってるだけな可能性がある。
[01:48:46.840] それプリンのでき下げてください。
[01:48:55.010] [笑い]
[01:48:56.480] ああ、には到達してないな。
[01:48:59.239] まだまだこんなん
[01:49:00.159] 冬だからちょうどええか。
[01:49:34.400] マジで普通のくしゃみ
[01:49:37.599] できるんだ。
[01:49:38.239] 普通のくしゃみって茶ゲーにもケ散らす。
[01:49:45.960] 見切った。
[01:49:50.639] やっとるね。
[01:49:51.840] みんながお疲れ。なんか体温が37°を超え始めた。普通に頭が痛くて鼻が死んでて
[01:50:02.719] 逃がさない。
[01:50:04.360] これなんだろうね、これ。
[01:50:08.520] やべえぞ。笑。
[01:50:10.719] 定期的に体温を測って
[01:50:12.280] 37°5部を超えてたら配信終了ね。べ、
[01:50:17.000] 寝た方がいいかな。たださ、もうロンダルキアの洞窟まで来てるんだよ。うわ、だる。できれば今日ちょっとさ、クリアまで、ま、クリアまではちょっともう無理かもしんないけど
[01:50:31.000] 見ててよ。
[01:50:34.480] クリアまではちょっと無理かもしんない
[01:50:36.159] けど、ま、ちょっと霧りのいいとこまで
[01:50:38.239] やっときたいんだよね。
[01:50:42.280] いや、ワンチャン1時までやってクリアし
[01:50:44.320] て明日違うゲーム1日なと思ったんだけど
[01:50:49.480] それは無理だな。ロンダルキアはくれる
[01:50:54.520] 熱は待ってくれないからな。
[01:50:59.800] ただ本当この洞窟は超えちゃいたい正直でこの先のさ中間ポイントみたいなとこルーラー登録して終わりたい。そしたらさ、その後レベル上げしてもいいじゃん。
[01:51:08.679] 見えない。
[01:51:09.440] またここやり直すのしんどいからさ。
[01:51:11.119] みんな大丈夫。
[01:51:14.440] うわあ。あ、
[01:51:19.040] なんだよ。
[01:51:26.840] 愚かな人間の
[01:51:29.320] 1匹ずつ始末してやろ。
[01:51:31.679] ええ、何やるの?うわ、タマかよ。やべえ、これ俺
[01:51:44.159] MPとかないな。あれなんだけど。
[01:51:47.840] 順調だね。
[01:51:49.920] デラコば君、こんばんは。いやあ、順調、
[01:51:57.079] 順調っちゃ順調。やべえ。MPね。
[01:52:02.599] MPね。これ勝てねえだろ。回復集団
[01:52:05.960] ないぞ、俺。こいつ
[01:52:11.239] ねんだわ。MP無理だよ。うわ、強。
[01:52:23.599] 僕からして。
[01:52:28.119] どっから?
[01:52:36.119] こっからね。ああ、1発で宿屋
[01:52:40.480] 呼び出してくれよ。1発で宿屋呼び出せて
[01:52:43.400] くれよ。頼むよ。
[01:52:47.440] はあよ。
[01:52:49.440] ダメなんだ。ここ大声禁止なんだ。相音禁止です。ここ大声禁止だった。じゃあもう物量に物を言わせてやるしかねえよな。これな
[01:53:10.463] [音楽]
[01:53:12.800] 死護現金。
[01:53:22.239] よし。水ぶっかけスタイル。
[01:53:25.679] お嬢様精水。
[01:53:31.840] え、連続視聴記録また切れてる。
[01:53:35.353] [笑い]
[01:53:38.239] いいじゃん。
[01:53:38.639] 別にそんなん切れたっていい。
[01:53:56.280] 強いな。えっと、待って。
[01:54:02.079] あれ?なんでアイテム持ってないの?
[01:54:11.199] オッケー。ナイス、ナイス、ナイス。いい
[01:54:12.760] よ。いや、もう意味ないやん。食らって
[01:54:14.800] ますやん。
[01:54:19.719] 危ね。
[01:54:22.560] よし。
[01:54:27.679] これ普通に殴った方がいいな。うん。普通
[01:54:30.679] に殴った方がいいわ。MPがなくなる。
[01:54:46.239] え、これ勝てんの?
[01:54:54.199] うわ、効かないし。
[01:54:59.639] これ勝てんのかよ。
[01:55:01.320] ドレ1みてえじゃん。
[01:55:02.960] まあやばい。やべえ。だよな。うー。え、待って。むずくない?これどうすんだ?これ。
[01:55:19.440] ここで5時間か。
[01:55:21.599] どう勝つんだこれ?
[01:55:26.480] むー。
[01:55:27.480] ここに来てドラクエ5みたいドラクエ1
[01:55:29.800] みたいなことしなきゃいけねえんか。
[01:55:36.119] え、レベル上げかな?
[01:55:38.920] レベル上げかな?
[01:55:45.920] 何?なんて読むの?それ。どうかんだ。
[01:55:47.800] どかつんだね。うん。
[01:55:51.880] したらもうさ、物持ってくしかないよな。
[01:55:55.000] 物持ってくしかないよね。
[01:56:22.000] これいらんよ、これ。
[01:56:31.119] なんかさ、道具、あの剣なんだっけ?なん
[01:56:33.520] かあったよね。なんかあ、あの戦闘中にた
[01:56:38.199] 使うとどうのこうのみたいな。
[01:56:49.159] 待って。めっちゃ攻撃力が上がるこれ。
[01:56:55.400] あ、これ、これ、これ、これ、これ守備力
[01:56:57.520] を下げるやつ。これ、これいいじゃない?
[01:57:03.079] 装備はしないけど。
[01:57:08.520] なんかさ、装備さ、全然俺更新してああ、
[01:57:13.599] 不幸の兜ブトはちょっと
[01:57:17.079] 悪魔の鎧い。いや、強いんだけど呪われ
[01:57:19.560] てるんですよな。
[01:57:36.840] そっか。こいつまだ不思議な帽子かぶっ
[01:57:38.440] てんのか。だからMP切れがないんだ
[01:57:40.800] こいつ。
[01:57:42.960] う、MPMPはない。MP切れはない方が
[01:57:46.880] 正直嬉しいよな。
[01:57:58.639] どうかな?道具こんだけあったらどうかな
[01:58:00.880] ?
[01:58:04.320] ま、まあまあ行ってみようや。行って
[01:58:06.159] みようや。これでな、
[01:58:13.239] 爆裂拳とかやる必要ないな。MPがマジで
[01:58:15.960] これ瞑想しなきゃいけないから。
[01:58:25.119] したら
[01:58:27.079] 防御でムプ回復しなかったっけ?
[01:58:29.639] ああ、そういうのもあんのか。あ、あと必殺技だ。必殺技。必殺技だ。そん時は使ってよし。あ、いいじゃん。いいじゃん。
[01:58:52.599] 邪魔のリメイクの動かは
[01:58:55.239] え、かなり
[01:58:57.199] 95
[01:58:57.639] 点今んとこねえ。これな、俺なんだか忘れちゃったよ。なんだか忘れちゃった。分回し何が強いんだろう?
[01:59:12.960] 残りは
[01:59:14.520] やべ、やべえ。
[01:59:18.320] うついよ。
[01:59:20.542] [笑い]
[01:59:21.520] これな、みんな。これ
[01:59:23.159] 高いな。
[01:59:24.920] 残り5
[01:59:25.320] 点はわかんない。まだこれから。あ、残り
[01:59:27.199] 5点は。
[01:59:28.079] 笑笑。
[01:59:28.599] 残り5
[01:59:29.000] 点はあれ、あの、もう君がこの後どうなるか。もう君がこの後どうなるか。ど
[01:59:36.960] めっちゃ強ない?だ、これ素早さ負けてんじゃん。やべだよね。いや、強いけど。
[01:59:49.199] 強いけど。そうだよな。
[01:59:53.320] もう1回。もう1回。もう1回。もう1回
[01:59:54.920] 。
[02:00:14.159] これ次は2回耐えるよね。次2回攻撃来て
[02:00:16.920] も耐えるよな。
[02:00:19.280] で、瞑想入れればいいんだもんな。オッケー。
[02:00:29.440] はい。はい。え、え、なんでこれなんか回数的に危ね。なんか回数ごちゃごちゃになったな、今な。
[02:00:42.480] いや、やめて。なんかランダム性あるね。前やられた時は
[02:00:51.599] 2回攻撃してたね。
[02:00:53.280] そう。なんか1
[02:00:54.040] 回だったりあれだったりわかんねえな。
[02:01:03.800] 微妙微妙からあえてここはごめん。あえてここやくそ
[02:01:09.920] 行ける。
[02:01:11.400] これで2回食らって半分になってスト
[02:01:13.960] 1発ぶち込んで終わり。
[02:01:16.599] MP飛ぶならタマさせられてる。
[02:01:21.320] 危ね。やばい。あね。これもさすがに死ぬよな。これさすがに行けるよね。行くわ。頼まい。あ、やめてやめて。せい。
[02:01:32.880] おら。ええ。おえ。
[02:01:35.473] [笑い]
[02:01:41.280] それは発動する前に言ってよ。笑。
[02:01:45.320] それは発動する前に言ってよ。
[02:01:49.040] とほほほ。
[02:01:51.159] それはとほだよ。それは
[02:01:55.920] 事報告。
[02:01:58.760] 地獄報告やん。ええ。
[02:02:05.840] 行ける。
[02:02:09.760] 笑笑。ほれ草できねえか。
[02:02:13.679] いやあ、さっき言っといてくださいよ。それは
[02:02:26.960] 学生気分抜けてねえな。
[02:02:29.184] [笑い]
[02:02:30.880] 社会人の基本だよ。勇者君。勇者君。
[02:02:35.760] 高齢層は社会人の基本だよ。耐え
[02:02:41.629] [笑い]
[02:02:42.760] なんで
[02:02:46.869] [笑い]
[02:02:47.560] なんで
[02:02:51.639] なパズルゲーやんけこんな。
[02:02:53.159] ファイルフィッシュ泣いちゃっ
[02:02:56.119] た。
[02:02:58.119] AIホリモン。AIホリモンみたいに泣い
[02:03:00.639] た。
[02:03:00.840] 俺もへ雪どこ?あ、間違って命令しちゃった。
[02:03:17.239] 邪魔もマスク公開してほしい。笑笑
[02:03:20.930] [笑い]
[02:03:21.320] 俺、俺の、俺のあれ、あの
[02:03:24.599] ホリモンにバブルさせる愛動画。
[02:03:27.480] そう、そう、そう、そう。[笑い]AI
[02:03:29.000] 動画のさ、俺の素材公開したいんだけど。どうやって公開すればいい?まげじちゃんで作る。
[02:03:39.840] 誰か作って。俺のAI
[02:03:41.239] 動画。これちょっと怖いな。
[02:04:01.960] いや、でもどっかのタイミングであの必殺技叩き込まないとこれ正味無理だよ。いや、もうルカやめて。
[02:04:14.920] いや、つえ。
[02:04:25.840] ナイス。
[02:04:36.159] いや、これで半分行かねんか。
[02:04:41.760] あえてナイスナイスを狙ってた。いいぞ。え、これさすがに
[02:04:49.360] MP足りるよな。さすがにMP
[02:04:51.119] 足りるよな。どんくらい使うんだよ、これ。わかんねえんだよ。行け。せい。
