[00:00:00.240] DET
[01:51:48.560] ゲームのコレクションでしょあそうそう
[01:51:50.639] そうそうそう昔の遊戯王のやつね
[01:51:54.320] 今年初のレトロゲーらしいレトロゲーが
[01:51:56.880] 遊戯王DM3になるかもしん
[01:51:59.199] ないごめんな今年初のレトロゲータイトル
[01:52:03.840] がそれだったらごめん遊戯王DM3だっ
[01:52:16.599] たらよしあと10匹
[01:52:22.679] ちょちなみにちなみに遊戯王アーリー
[01:52:25.360] デイズコレクション買うやついねえの対戦
[01:52:28.000] しようぜ対戦しよう
[01:52:32.800] よ買えよ買えよお前らなんで買わねんだ
[01:52:40.119] よクソゲーが10本も入って5000円だ
[01:52:42.920] ぞお得だろいくらでいつ出るんだっけ
[01:52:46.199] えっとね2月の末に買わない2月の末に
[01:52:50.719] 5500円出てます
[01:52:55.159] で対戦できるよ対戦もできる
[01:53:00.440] よなんでだよ究極完全体グレートボスの
[01:53:04.360] なんちゃらなんちゃらレアついてるんだぞ
[01:53:07.320] 究極完全体グレートモス
[01:53:12.679] のなんちゃらレアがつくんだよお前安い
[01:53:18.719] だろークタ
[01:53:23.400] 何レアだよそれわかんねえよザラレア
[01:53:26.920] ゲーム出しザラレアとさパラレアとさ
[01:53:29.360] ウルトラレアしかわかんねえよ
[01:53:31.480] 俺
[01:53:33.040] シークレット何クオーターセンチュリーと
[01:53:38.320] かじゃなんでこのチャンネル見に来てんだ
[01:53:41.400] よおちょちょ来るけどレトロゲー
[01:53:44.719] チャンネルだぞ
[01:53:49.599] ここ笑笑なんでこのチャンネル
[01:53:53.000] 結構おめえ見に来てるよなトリトて
[01:53:56.119] な好きじゃねえん
[01:54:06.760] かゲーム見るチャンネルじゃないんですか
[01:54:11.079] それでもそれでもあってるけどそうでも
[01:54:13.840] あるけど
[01:54:24.520] あ誰誰誰なんやこいつ
[01:54:33.800] らおよく言うけどみてん
[01:54:37.320] なねみってよく言うよねトね何
[01:54:41.639] み青春アミゴしか出てこないんだけど
[01:54:46.000] み青春の歌詞にあるよなあ兄弟ってことな
[01:54:51.320] んだ
[01:54:53.079] みみじゃないのラだ
[01:54:56.599] よ俺たちは昔から憧れにああ来たスク
[01:55:03.920] アタックはい最強もう神もう勝ちですこれ
[01:55:08.599] 憧れに憧れてだっ
[01:55:12.320] け地元じゃ負けしら
[01:55:17.239] おそう
[01:55:19.800] だろもしば俺だろななななな
[01:55:26.320] ルルルル地元じゃ負けしら
[01:55:30.880] ずそう
[01:55:33.400] だろうラララあ地元は石橋だがなめんなよ
[01:55:39.480] 栃木県栃木県石橋町だがなめるなよあ
[01:55:44.840] めっちゃきもうこれでええやん決まったな
[01:55:48.440] これだわあとなんかここ僕怪しいと思って
[01:55:51.239] ますからねきますいいとこだよ
[01:55:54.560] ねいいとこだよね知らねえだろいいとこだ
[01:55:57.840] けどなんでだよさん
[01:56:05.159] こんばんは地元
[01:56:07.920] じゃけのぶをプロデュース見てえな久し
[01:56:10.599] ぶりにバイセコバイバイセコだよ来たわ
[01:56:14.800] お前かだるお前かやべお前が来たしお前が
[01:56:19.000] 来
[01:56:19.679] たお前が来たかそういうタイプね掘り
[01:56:24.040] ならく見てないなだてもうだって
[01:56:26.679] もうあれでしょあのもう引退してるでしょ
[01:56:31.199] ほぼほぼほぼ引退でしょ芸能
[01:56:34.760] 界結婚しちゃったもんなあのエグザイルの
[01:56:40.079] 高弘だかなんだかストーカーと結婚してえ
[01:56:42.719] ストーカーと結婚して何それ
[01:56:44.960] 何それ闇深
[01:56:47.199] そうそれが上あそれは上とかこれ先
[01:57:03.679] 俺たちは昔
[01:57:06.280] からあの場所に憧れて信じて生きてき
[01:57:13.760] たそう
[01:57:17.719] だろう俺たちの昔
[01:57:22.520] もう私集めたんだよ
[01:57:30.560] かかか
[01:57:32.960] ここはいよろしくはい
[01:57:37.320] よろしくえ言っとくけどホテめっちゃ
[01:57:40.079] かっこいいからもはいあと9匹
[01:57:43.560] ですアパアパあパツアパパツあパツパツ
[01:57:50.040] パツあああああ
[01:57:53.840] 言っとくけどめちゃめちゃかっこいいから
[01:57:55.480] な
[01:58:05.960] ポここなんか下行けるんじゃないてらで
[01:58:15.760] あもうちょっとスーパーミサイル欲しいよ
[01:58:19.079] なちょっと発じゃ足りんて
[01:58:26.840] おるド
[01:59:02.280] いそうですよこの辺ほらね待ってもう匂い
[01:59:06.159] がプンプンした絶対ここだと思っ
[01:59:10.040] た1発で分かった
[01:59:26.480] キモてえあらうわなんやねんそれ
[01:59:30.800] えなんだよそれなんだよ
[01:59:43.440] それマップを埋めて
[01:59:48.239] ななんか絶対なんかあるよ
[02:00:04.520] なんかアイテムあったな今な
[02:00:08.639] えーもうミサイルタンクは正直ああんま
[02:00:12.679] あんまりいらないけど
[02:00:17.719] なあ発ア発発アパ
[02:00:23.480] あいる
[02:00:28.239] ぞこの辺怪しくないですかあら
[02:00:34.920] ねここ
[02:00:36.960] だろお来た来来たそういうタイプねあんま
[02:00:42.320] 強くないタイプ
[02:00:45.719] ね今更お前に負ける通りねえだろ
[02:00:56.440] オはい
[02:01:00.119] 雑魚あ間違た変なと入っちゃっ
[02:01:05.159] ただ
[02:01:15.040] あ更お前になんか負けねえんだよ
[02:01:23.119] はい
[02:01:30.560] うまいオり雑魚はいりよしうますぎだろ
[02:01:35.719] がなめるな
[02:01:38.679] よ
[02:01:40.960] イイエスイス
[02:01:44.159] イエスいいね
[02:01:46.760] 楽しいや
[02:01:48.639] ね何悪い
[02:01:53.119] めん
[02:01:54.520] なよしよしマップを埋め
[02:01:58.520] てましたどうもこんばんはフラこんばんは
[02:02:01.520] お化けクラゲもう最終あと9匹ですあと8
[02:02:04.480] 匹これ勝ったわ今日クリあり
[02:02:14.880] わだ
[02:02:17.119] からよく言うからんなんいいだろう
[02:02:23.679] よく言いますけどすいませんねボキ品
[02:02:31.840] でそのにならないのンボがると嬉しい
[02:02:36.079] 気持ちになりますはい雑魚お話にならない
[02:02:39.679] 言うねあ言うわそれ今言われて気づいた
[02:02:44.199] 言うねはい雑魚お話にならない言う言い
[02:02:48.639] やすい口が気持ちいい言って言いやすいね
[02:02:52.679] その
[02:02:58.079] コンボお前じゃ俺に勝てないで
[02:03:01.400] ンボなんかあのグラディウスかなんかで
[02:03:04.679] それのなんかクリップあったよなはい魚お
[02:03:09.119] ならないお前じゃ俺に勝てないうわみたい
[02:03:11.679] な
[02:03:12.960] やつあっなんかそんなクリップあった気が
[02:03:17.400] する死ぬやつ
[02:03:22.199] そんなクリップあったよなあったか
[02:03:27.199] 笑笑グラディウス久しぶりにやりてえ気も
[02:03:30.440] する
[02:03:33.760] なグラディウスを久しぶりにやりたいよう
[02:03:37.239] な気もし
[02:03:38.960] ます俺絶望的に下手だからな
[02:03:41.920] シューティング
[02:03:44.760] ゲームあ今年もやりてえゲームいっぱい
[02:03:47.400] あんなモンハンもやりてえしゼルダもやり
[02:03:50.119] てえしうんマジで下手なの
[02:03:56.599] よシューティングゲームもやりてえし
[02:04:00.400] よアドベンチャーゲームもなんかやり
[02:04:05.599] たいぱスナッチャーとポリスノーツが好き
[02:04:08.920] な俺におすめするあれないのメトロ以外も
[02:04:12.719] 全然やりたいよメトロもやりたいやりたい
[02:04:17.639] でやりてえこといっぱいあんだよ
[02:04:31.599] ジンあやら
[02:04:34.320] ない食い気味やら
[02:04:37.760] ないやるかゲームって言わねえ
[02:04:42.679] やジャンプキングね俺ワンモまでやって
[02:04:45.960] ねえしなやるやる言って持ってんだよ一応
[02:04:49.520] の
[02:04:50.639] やつあいう
[02:04:52.800] のしんどい
[02:04:54.880] 高のあクリアしたクリアしたよクリアした
[02:04:58.679] よワン
[02:05:11.520] ね
[02:05:13.239] その
[02:05:16.199] た
[02:05:17.800] その子何その語
[02:05:22.639] わいるなあしかも進化系がいる気が
[02:05:27.079] するいでしょああわなんか強なっ
[02:05:32.199] てる強なってる強なってるぞこれ多分こい
[02:05:35.280] 強い
[02:05:41.000] ぞその
[02:05:43.159] 後その後ってなんだその後1しかやって
[02:05:46.199] ないぞ
[02:05:49.119] 俺ちゃうちゃうちゃうリドリーじゃない
[02:05:56.719] よちなみにあのあれだからねモンハンと
[02:05:59.360] リドリーはコラボしてるからねちなみに
[02:06:07.760] メトロイドサムスの装備があるんだよ興味
[02:06:10.920] なじゃないだろう
[02:06:12.119] が興味興味あれ興味
[02:06:16.520] あれ早
[02:06:34.679] これ当たっちゃうの
[02:06:36.760] これ
[02:06:38.840] もりあ神宮にサブロ
[02:06:42.360] ね
[02:06:44.639] つえ宮寺三郎シリーズねあれもさいぺやる
[02:06:49.079] からあぺやるから何かやっていかわかん
[02:06:58.639] ねさすがに強いなこいつ赤いから変種
[02:07:03.480] みたい
[02:07:13.719] なァああやって
[02:07:15.880] ねえミタンやって
[02:07:20.520] ないそうだよなあれも
[02:07:23.800] なもうなんかたまにめっちゃ強いの出てく
[02:07:26.599] んだ赤い真っ赤なあ緑色の
[02:07:29.520] さべ死ぬかこれか
[02:07:37.880] なオ
[02:07:42.679] 危ねえエじまくがかはわからんけど
[02:07:46.719] ファミン探偵クラブおもろかったブルトレ
[02:07:50.760] やったろブルートレインブルートレイン
[02:07:53.480] やったよめっちゃおもろかったよあれ
[02:07:55.760] ブルートレイン殺人事件めっちゃ
[02:07:57.199] おもろかったなたの今倒して倒した倒した
[02:08:00.119] やん見とけや見とけよ見とけ
[02:08:07.119] よあお前さっき
[02:08:11.040] から顔よ何がよあれ
[02:08:17.079] から義務営業
[02:08:22.040] 務営業してた今
[02:08:26.000] 俺ファミコン探偵クラブでもなんか
[02:08:28.760] リメイクされてるよね今ツイッチでこっち
[02:08:32.199] やろうかなでもレプロゲやりたいよ
[02:08:35.159] な嘘
[02:08:41.719] だろえリメイク
[02:08:46.280] 版怪しいここ
[02:08:52.840] あミサイルタンク発見いい
[02:08:55.119] ぞいいぞこれラシアエクスプレス殺人事件
[02:09:00.400] おすめああMDXさんからもらったな
[02:09:04.159] カセットだけ
[02:09:06.520] で持ってるよ
[02:09:09.040] それ持ってんだけどカセットだけじゃ
[02:09:11.559] ちょっとできないっつってやって
[02:09:14.639] ない病気だよな人からもらったカセットで
[02:09:17.520] も俺あカセットだけじゃやれないいっす
[02:09:23.239] クソみたいな
[02:09:25.280] 言い病気病気だと思う本当
[02:09:33.679] に箱説のみでどっかで買ったら箱説のみで
[02:09:38.239] どっかで変えたら
[02:09:48.360] やるね配信でさ
[02:09:51.760] ファミコンのゲームでやりたいの買ったん
[02:09:53.559] だけど
[02:09:54.880] さヒトラーの逆襲ヒトラーの復活ってやっ
[02:09:58.360] たらバンされるか
[02:09:59.639] なヒットラーの復活っていうゲームがあん
[02:10:02.360] だよファミコンにまずいいや普通の
[02:10:05.079] アクションゲームなんだよ普通の
[02:10:07.679] アクションゲームなんだけどえやったら
[02:10:09.320] マジでBANされるそうそうそう
[02:10:11.440] バイオニックコマンドあの海外版の名前ね
[02:10:14.960] えあれやっぱ危ないかなもこない危ないよ
