[00:00:29.720] ສ
[01:15:38.840] 金ぐらいなんかちょっとちらそんくらいが一番いいから。
[01:15:43.120] そんくらいが一番エロいまだある。うん。そ
[01:15:46.600] R15が1番
[01:15:48.920] インド。価値観変わった。
[01:15:51.199] おっちお疲れ。うん。
[01:15:53.040] え、みんな、え、みんなってまだお箸とか使ってるんだっけ?みんなってまだお箸とか使ってたんだ。
[01:16:00.560] サターンのマイルドエッチゲー
[01:16:02.320] いいですね。マイルドエッチゲーやりてえな。
[01:16:08.520] ドイツの風俗どうだった?
[01:16:10.360] 行ってねえって。
[01:16:12.719] もう風俗行ったことないって。だから文明戻すな。
[01:16:18.400] インドじゃ素だよ。
[01:16:19.800] マジで素で食って俺飯何回か数回せ
[01:16:28.320] なんかあっちのさ、インド人もさ、王食人種で太ってるやつが珍しかったらしくてさ、店の店員がだよ。店の店員だからね。
[01:16:37.080] 店の店員が飯食ってる時にニヤニヤしながらつあの近づいてきてキムジョンキムジョン運の写真俺に見せてゆとかって言ってきて本当にもう殴ってるか
[01:16:52.239] 笑笑で
[01:16:55.520] 1
[01:16:55.679] 番きつかったエピソードある笑インドギャグキッズ今スマホ使いたいからって理由ですない人とかいるらしい
[01:17:04.719] ね。
[01:17:05.760] ああ、でもやっぱほらあれだよ。右手と左手で使い分けてるからさ。
[01:17:12.000] そこでお前ミサイルすぞって言ってやればいい。
[01:17:17.080] え、1
[01:17:17.560] 番きつかったのだろうな。やっぱ風呂じゃね?風呂入れねえのがたっつんやん。てかさ、このこれ何これ?たつんお疲れ。レイドありがとう。レイドセンキュー。
[01:17:30.760] レイドから久しぶり。
[01:17:32.120] おめたさんこんばんは。
[01:17:33.280] レイドからこんばんは。トもうくて可いいんどうも。初ありがとうございます。トークがうまくて可愛いチまゲームです。どうもこんばんは。半年ぶりの配信です。
[01:17:47.320] タツンお疲れ。でも別にタッツンはもう久しぶりとかでもなんでもない。しょっち合ってるからね。モティだから。地モティア。
[01:17:56.920] あれなんかタッツンってあれじゃないの?なんかあのなんだっけ?耐久配信やってたんじゃねえの?耐久やってたんじゃないんだ。終わった。クリアしたんかな?早すぎるだろ。見立て甘すぎね。そしたらなんか年末年末年越し耐久とかって言ってやり始めてもうクリアしてたらもうだいぶ見立て甘いぞ。あ、あれ。あ、なるほどね。なるほどね。ありがとう。ありがとう。あ、お風呂ね。お疲れさん。お疲れさん。
[01:18:25.199] お疲れさんね。これさ、鉄の槍買っていいか?鉄の槍買っていいよな。買う。
[01:18:32.080] さすがにこの時間でクリアしたらすげえよ。アケスっぷ。
[01:18:37.000] みこちゃん、お疲れ。これ装備してこう。なんかマーブルも同じゲームやってなかった?ゼルダ流行ってんのか?今ダが。これ全部売っちゃおう。いいな。仲間がいないってのはこういうの全部売る時に何のあれもねえからいいわ。
[01:18:53.840] どうせ俺、俺以外使わないんだから。よし。オッケー。ごめん。割とマジで次何すればいいの?
[01:19:01.400] やってるね。ダブル。あれめっちゃやべえゲームだよ。
[01:19:03.960] あ、そうなんだ。
[01:19:04.960] リンクの冒険流行りか茶まどびっくり。見知った名前が集まってくる。帰ってきた感じありますね。
[01:19:14.280] 帰ってきたとかは別にずになんかさ、なんか帰ってきたとかないで別に。
[01:19:22.239] ちょ、ただ配信やってなかっただけで別に
[01:19:25.120] Twitter
[01:19:25.440] とか普通でいいたしなんかそのいいいいな。あ、はい。そっちすませ。こんばんは。
[01:19:33.480] あ、スノキャどうこんばんは。ありがとう。
[01:19:36.760] 来年取れそうなのか。
[01:19:39.120] 来年。いや、配信はだからちょくちょくはやるよ。でも本当にもう平日にもう眠る時間削ってやるとかやだ。できないんじゃないんだよ。やだ。やなの。やりたくない。
[01:19:53.760] 申し訳ないけど、もう、もう
[01:19:56.480] 2時まで配信して3時に寝て4
[01:19:58.840] 時に起きるとかやだ。やりたくないのでやりません。もう土日くないわな。茶げの引き継いで今年中に金ねじきクリアしてやろう。やってたね。やってたね。そうだからね、根じじゃなくてなんだっけ?あれダラもやりたいんだけどね。
[01:20:18.560] ダツラもやりたいんだけどさ、あれこそ時間食うからさ、とりあえずちょっと素直にやりたいゲーム優先しちゃった。こっちやろうと思って。え、ごめん、待って。何すればいいの?
[01:20:29.199] バトルファクトリー。
[01:20:31.280] 何やればいいんですか?導きの声の情報を集めるって何よ。何よ、これ。どこ行きゃいいのよ。なんか俺の知ってるドラクエ
[01:20:40.960] 1
[01:20:41.199] じゃねえからさ。すげえまど迷ってる。鍵かかってるし。
[01:20:45.679] 何こどこ行きゃいいんだ?なナななパパ。なんか防具買おう。
[01:20:59.080] かなり難しいらしいじゃん。リメイク
[01:21:01.159] らしいね。難しいらしいね。川の鎧い。あれ?俺皮
[01:21:06.560] ビキの声でみんな集まってんだからもうクリアでいいのにな。
[01:21:10.760] 川のあ、川の服と川の鎧は違うんだね。
[01:21:16.440] 俺の声で集まった。ええ、川の帽子、川の鎧い。ちょいとお金りませんな。売れねえかな?カバの盾
[01:21:29.639] 2
[01:21:29.760] 個もあるやん。いらんやろ。待って。俺今何装備してるの?川の盾ね。これ装備袋に入ってる川の盾はさ、
[01:21:41.040] もう仕事めない。
[01:21:42.159] いらない川の盾だよね。
[01:21:44.199] 俺が装備してるやつは装備のとこにある
[01:21:46.199] からこれ売ったらなくなるとかないよな。
[01:21:48.239] このこれは予かだよね。余剰分だよね。
[01:21:51.360] これ売って大丈夫だよな、これな。
[01:21:54.320] え、消えてないよね、これ。仕事収めた?
[01:21:56.360] うん。今日から休みあだよ。いいんだよね
[01:21:59.000] 。じゃあこれらねえじゃん。え、これ装備
[01:22:02.280] 品取ねえよな。仲間どうせいないし。そう
[01:22:06.040] だよね。これらないよね。
[01:22:09.679] ちょ、金にしちゃべ
[01:22:13.159] のいらない
[01:22:14.639] いらないいらない。よしよしよし。結構お金溜まったんや。ほんで川の鎧い。いや、でもなんか俺も俺の今のねドラクエの王だからさ、もうわかんねん。多分なんか川の鎧いぐらいなんか道中手に入りそうだなって思ってる。ちょっと我慢して歩いてればなんかちょっとやこしよう。
[01:22:35.639] 我慢してこの260
[01:22:37.320] 円貯めつつ次の街で新しいもっと
[01:22:39.199] 1
[01:22:39.360] 個上の装備を買う。正堂の鎧ぐらい買えるだろ。な、クリアまで耐久行けるな。
[01:22:45.840] いや、もう耐久配信とかしないからね、俺はもう秘方わかそ気が向いたらやるかもしんないけど、もう耐久とか
[01:22:55.760] あかん、あかんあかんね。あんなことやったら体壊れますから。
[01:23:07.000] 何気に装備ちゃんと槍りになってた。今ま配信してたらやりたくなんのかな。
[01:23:13.239] を削るのはやめようちゃまびに。
[01:23:15.520] それも好きにやりたいゲームやらいいねん。
[01:23:18.800] もうちゃまさんのマッピングは見れないんです。
[01:23:21.280] いや、そんなことないよ。別にマッピングするゲームがあればやるでしょ。いや、レトロゲームもいっぱいやりたいのあるんだよ。やりたいゲームっいっぱいあんねん。やりたいゲームっいっぱいあるんだよね。
[01:23:33.719] シャドウゲート64
[01:23:35.000] とかやりたいんだよね。クソニッチ誰も知らないでしょ。シャドウゲート
[01:23:41.760] 64やりてえなと思って買ったんだよね。
[01:23:46.719] 64のシャドウゲートやりたくない。
[01:23:49.880] あれ64あるんです。
[01:23:51.400] あるんだよ。そう続編出てんの
[01:23:53.080] 64でやばくない?
[01:23:54.880] 残念。
[01:23:56.120] そうそうそうそうそうそう。
[01:23:57.120] シャドウゲートにはまっちまったな。
[01:23:58.960] シャドウゲート64とかやりてえよ。
[01:24:00.920] レトロゲームをガンガンやんってことじゃないけどやりたいゲームあれば全然やる。今たまたまこれやりたいだけだけ。
[01:24:08.719] そうそうそうそうそうそうそう。詳しいね。
[01:24:16.159] 配信やってない間もま、ちょくちょくレトロゲーム買ってて
[01:24:21.360] ファミコンだから許されるゲームだと思ってました。
[01:24:25.280] 俺も64
[01:24:25.880] だとどうなんのかわかんねえけどさ。
[01:24:27.800] これさ、目的地って書いてみるかな?
[01:24:31.120] えー、どこ行きゃいいんだろう?なんか
[01:24:34.719] ああ、書いてあるじゃねえかよ。
[01:24:38.880] ここ何?ここめっちゃ遠くね?行けんの?
[01:24:42.400] そんなとこ。こっちか。
[01:24:49.280] まあまあま。
[01:24:52.159] しかもドラクエのメイクも出んでしょ。
[01:24:55.119] どうしてくれんねん、それ。
[01:24:57.679] あれいつ出るんだっけ?ドラクエ7
[01:24:59.440] のリメイク。俺セブンクリアしたことねえんだよな。
[01:25:07.000] 2
[01:25:07.199] 月じゃなかった。2
[01:25:08.239] 月か。もうすぐやんなんて。あ、何これ?何これ?
[01:25:18.520] ドラクエ7のリメイクもやりたいしな。
[01:25:25.080] FFもやりてんだよな。
[01:25:26.600] 矢印、このスタンプが村まれか。見た、見た、見た、見た、見た、見たらなんで、なんでと思って俺もなんか村マのキャップえ
[01:25:37.119] アリ
[01:25:37.360] 記念当たった。いくら買った?いいのったったからチア
[01:25:40.320] 100
[01:25:40.920] ありがとうございますね。このさ、なんかドネルの読み上げ切りてんだけどドネルじゃねえ。なんかなんか読変な、変な読み上げついてんのやろ。
